x_S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.305317,1e-06,0.237039,0.001376
0.269769,3e-05,0.187539,0.021663
0.388955,0,0.280674,6.2e-05
0.407402,0,0.296367,1.7e-05
0.36198,0,0.278219,7.5e-05
0.428704,0,0.33813,0
0.433866,0,0.338836,0
0.419619,0,0.350361,0
0.438903,0,0.39232,0
0.439345,0,0.433008,0
0.501854,0,0.557085,0
0.494306,0,0.52785,0
0.463844,0,0.511263,0
0.475906,0,0.503535,0
0.54741,0,0.588872,0
0.470791,0,0.494732,0
0.468775,0,0.474576,0
0.517382,0,0.530995,0
0.542398,0,0.559564,0
0.510348,0,0.516429,0
0.528432,0,0.537891,0
0.485381,0,0.467676,0
0.530283,0,0.53688,0
0.525356,0,0.521082,0
0.550269,0,0.551764,0
0.544106,0,0.536867,0
0.49361,0,0.472349,0
0.516458,0,0.502094,0
0.522166,0,0.496258,0
0.556407,0,0.534815,0
0.475265,0,0.455853,0
0.529245,0,0.496633,0
0.549666,0,0.508299,0
0.526195,0,0.490123,0
0.43404,0,0.409041,0
0.47951,0,0.443805,0
0.58235,0,0.560752,0
0.587381,0,0.559861,0
0.511219,0,0.459391,0
0.548794,0,0.509914,0
0.54621,0,0.512399,0
0.508083,0,0.474569,0
0.532961,0,0.481015,0
0.491382,0,0.452295,0
0.552627,0,0.522212,0
0.501336,0,0.447925,0
0.515931,0,0.475065,0
0.543403,0,0.506709,0
0.561441,0,0.512313,0
0.587315,0,0.547894,0
0.535166,0,0.502615,0
0.56751,0,0.519211,0
0.61055,0,0.565562,0
0.438794,0,0.412332,0
0.585565,0,0.534907,0
0.545198,0,0.503603,0
0.468146,0,0.429736,0
0.611382,0,0.550683,0
0.588565,0,0.544712,0
0.574871,0,0.541453,0
0.538236,0,0.489481,0
0.58439,0,0.531083,0
0.56201,0,0.509418,0
0.567137,0,0.499458,0
0.601567,0,0.548363,0
0.631996,0,0.592407,0
0.565556,0,0.524756,0
0.603753,0,0.545582,0
0.658619,0,0.62127,0
0.603541,0,0.541024,0
0.571453,0,0.523437,0
0.565251,0,0.515465,0
0.644091,0,0.587027,0
0.583764,0,0.530552,0
0.599638,0,0.545553,0
0.633555,0,0.578141,0
0.547009,0,0.492745,0
0.596813,0,0.54102,0
0.59118,0,0.534505,0
0.568503,0,0.519585,0
0.626318,0,0.571581,0
0.583048,0,0.520827,0
0.612354,0,0.560033,0
0.625636,0,0.570196,0
0.594587,0,0.534025,0
0.636807,0,0.579643,0
0.605424,0,0.553025,0
0.62913,0,0.57463,0
0.625336,0,0.572024,0
0.625165,0,0.570877,0
