# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.556892,0.000000,0.486295,0.000000
0.672633,0.000000,0.638580,0.000000
0.678094,0.000000,0.643694,0.000000
0.700906,0.000000,0.648265,0.000000
0.635671,0.000000,0.599220,0.000000
0.700023,0.000000,0.628882,0.000000
0.672750,0.000000,0.616216,0.000000
0.694340,0.000000,0.651122,0.000000
0.695873,0.000000,0.649958,0.000000
0.684619,0.000000,0.633151,0.000000
0.703201,0.000000,0.651410,0.000000
0.694105,0.000000,0.657351,0.000000
0.609150,0.000000,0.585631,0.000000
0.706965,0.000000,0.663202,0.000000
0.705060,0.000000,0.644319,0.000000
0.639030,0.000000,0.591687,0.000000
0.684253,0.000000,0.630253,0.000000
0.715297,0.000000,0.671875,0.000000
0.704591,0.000000,0.657664,0.000000
0.424109,0.000000,0.403157,0.000000
0.689895,0.000000,0.650149,0.000000
0.688905,0.000000,0.645942,0.000000
0.708232,0.000000,0.670593,0.000000
0.701989,0.000000,0.657267,0.000000
0.696381,0.000000,0.656000,0.000000
0.646951,0.000000,0.621413,0.000000
0.682664,0.000000,0.641620,0.000000
0.680959,0.000000,0.640975,0.000000
0.699834,0.000000,0.666624,0.000000
0.694491,0.000000,0.664627,0.000000
