x_S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.401581,0,0.439682,0
0.330844,0,0.31709,3e-06
0.420965,0,0.464395,0
0.415617,0,0.47254,0
0.501866,0,0.473815,0
0.553163,0,0.553142,0
0.533941,0,0.57882,0
0.566013,0,0.54111,0
0.607507,0,0.59332,0
0.582243,0,0.624968,0
0.58983,0,0.615968,0
0.598733,0,0.610136,0
0.5843,0,0.606598,0
0.614013,0,0.573786,0
0.580779,0,0.594639,0
0.635594,0,0.620648,0
0.59892,0,0.603456,0
0.610226,0,0.585973,0
0.601646,0,0.602081,0
0.635536,0,0.645494,0
0.663723,0,0.632759,0
0.533257,0,0.548704,0
0.64279,0,0.639061,0
0.666432,0,0.625879,0
0.636551,0,0.606639,0
0.572615,0,0.572188,0
0.651531,0,0.659656,0
0.644733,0,0.62429,0
0.64238,0,0.64875,0
0.667561,0,0.644862,0
0.697856,0,0.672382,0
0.639088,0,0.64034,0
0.667195,0,0.664128,0
0.659156,0,0.658658,0
0.676964,0,0.705173,0
0.661812,0,0.660387,0
0.664728,0,0.679582,0
0.637669,0,0.651423,0
0.705673,0,0.723743,0
0.706311,0,0.700474,0
0.706758,0,0.727697,0
0.73386,0,0.708545,0
0.722338,0,0.727904,0
0.683589,0,0.653794,0
0.702592,0,0.698618,0
0.779558,0,0.769462,0
0.719604,0,0.69622,0
0.709256,0,0.688203,0
0.705947,0,0.702461,0
0.68763,0,0.685702,0
0.720011,0,0.710856,0
0.708848,0,0.688768,0
0.71559,0,0.697678,0
0.701206,0,0.687015,0
0.694984,0,0.66892,0
0.699115,0,0.645211,0
0.703396,0,0.703875,0
0.720096,0,0.688638,0
0.699725,0,0.662007,0
0.772169,0,0.750778,0
0.715855,0,0.683116,0
0.721387,0,0.689163,0
0.691347,0,0.661816,0
0.736601,0,0.700598,0
0.738359,0,0.713792,0
0.712307,0,0.682915,0
0.7277,0,0.701212,0
0.746583,0,0.725674,0
0.740104,0,0.706945,0
0.729481,0,0.725551,0
0.71222,0,0.695008,0
0.735155,0,0.71183,0
0.727604,0,0.711171,0
0.782769,0,0.767405,0
0.779624,0,0.754517,0
0.751295,0,0.728725,0
0.754008,0,0.72697,0
0.705734,0,0.671496,0
0.728929,0,0.707554,0
0.756728,0,0.739056,0
0.744047,0,0.718009,0
0.763713,0,0.732648,0
0.734956,0,0.702108,0
0.758585,0,0.734874,0
0.759042,0,0.736992,0
0.748412,0,0.716306,0
0.75651,0,0.732547,0
0.748478,0,0.713838,0
0.742545,0,0.709681,0
0.751828,0,0.72438,0
