# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.089736,0.106907,0.095775,0.085205
0.124016,0.025597,0.127909,0.021283
0.144195,0.009348,0.152614,0.005913
0.195261,0.000407,0.201803,0.000256
0.176475,0.001426,0.180847,0.001077
0.212310,0.000118,0.219010,0.000070
0.188675,0.000641,0.193300,0.000467
0.245816,0.000008,0.238652,0.000014
0.200751,0.000276,0.197986,0.000336
0.202491,0.000244,0.195988,0.000387
0.263137,0.000002,0.246210,0.000007
0.261577,0.000002,0.242956,0.000010
0.244110,0.000009,0.234462,0.000020
0.228074,0.000034,0.225303,0.000043
0.253789,0.000004,0.242087,0.000011
0.268007,0.000001,0.237749,0.000015
0.256398,0.000003,0.242622,0.000010
0.262841,0.000002,0.251407,0.000005
0.269679,0.000001,0.248368,0.000006
0.264210,0.000001,0.245645,0.000008
0.256285,0.000003,0.239189,0.000013
0.267396,0.000001,0.245158,0.000008
0.262990,0.000002,0.241771,0.000011
0.275814,0.000000,0.253820,0.000004
0.278906,0.000000,0.256041,0.000003
0.271001,0.000001,0.250641,0.000005
0.251421,0.000005,0.229109,0.000031
0.271156,0.000001,0.253306,0.000004
0.282993,0.000000,0.258448,0.000002
0.281006,0.000000,0.259910,0.000002
0.262733,0.000002,0.255178,0.000003
0.265602,0.000001,0.250868,0.000005
0.302354,0.000000,0.276895,0.000000
0.269541,0.000001,0.253631,0.000004
0.270877,0.000001,0.254976,0.000003
0.283778,0.000000,0.264175,0.000001
0.283255,0.000000,0.261004,0.000002
0.280141,0.000000,0.260467,0.000002
0.282616,0.000000,0.256618,0.000003
0.297787,0.000000,0.271800,0.000001
0.287814,0.000000,0.259945,0.000002
0.293491,0.000000,0.272933,0.000001
0.299738,0.000000,0.276532,0.000000
0.270136,0.000001,0.248939,0.000006
0.306472,0.000000,0.281483,0.000000
0.295701,0.000000,0.275316,0.000000
0.296939,0.000000,0.277248,0.000000
0.267238,0.000001,0.251301,0.000005
0.282346,0.000000,0.259422,0.000002
0.289660,0.000000,0.263936,0.000001
0.294954,0.000000,0.277301,0.000000
0.303415,0.000000,0.285231,0.000000
0.282598,0.000000,0.264135,0.000001
0.302198,0.000000,0.275654,0.000000
0.288816,0.000000,0.270799,0.000001
0.295671,0.000000,0.266310,0.000001
0.301230,0.000000,0.274391,0.000001
0.272394,0.000001,0.260145,0.000002
0.288557,0.000000,0.270782,0.000001
0.301004,0.000000,0.280289,0.000000
0.301117,0.000000,0.277934,0.000000
0.287231,0.000000,0.264339,0.000001
0.317575,0.000000,0.295907,0.000000
0.310797,0.000000,0.284339,0.000000
0.306787,0.000000,0.290773,0.000000
0.288465,0.000000,0.263990,0.000001
0.307274,0.000000,0.282773,0.000000
0.298437,0.000000,0.276418,0.000000
0.309009,0.000000,0.285475,0.000000
0.299595,0.000000,0.277123,0.000000
0.304606,0.000000,0.280840,0.000000
0.306821,0.000000,0.283739,0.000000
0.308412,0.000000,0.284915,0.000000
0.298569,0.000000,0.271763,0.000001
0.316570,0.000000,0.288642,0.000000
0.297839,0.000000,0.275756,0.000000
0.305140,0.000000,0.279838,0.000000
0.312165,0.000000,0.283521,0.000000
0.313776,0.000000,0.290636,0.000000
0.312703,0.000000,0.287729,0.000000
0.317131,0.000000,0.293521,0.000000
0.310468,0.000000,0.287240,0.000000
0.318437,0.000000,0.294114,0.000000
0.313800,0.000000,0.289118,0.000000
0.315092,0.000000,0.290419,0.000000
0.318681,0.000000,0.293469,0.000000
0.313648,0.000000,0.287200,0.000000
0.312959,0.000000,0.287062,0.000000
0.313569,0.000000,0.289870,0.000000
0.315253,0.000000,0.289730,0.000000
