# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.451469,0.000000,0.380740,0.000000
0.322077,0.000000,0.299076,0.000000
0.419295,0.000000,0.379199,0.000000
0.399256,0.000000,0.349536,0.000000
0.140553,0.011317,0.119126,0.032063
0.402702,0.000000,0.325607,0.000000
0.472820,0.000000,0.384450,0.000000
0.086905,0.118476,0.076982,0.166858
0.415001,0.000000,0.351332,0.000000
0.356432,0.000000,0.300630,0.000000
0.526735,0.000000,0.421135,0.000000
0.360463,0.000000,0.289626,0.000000
0.226759,0.000038,0.152212,0.006047
0.445030,0.000000,0.371803,0.000000
0.500411,0.000000,0.411222,0.000000
0.501360,0.000000,0.439055,0.000000
0.433212,0.000000,0.341957,0.000000
0.470052,0.000000,0.381313,0.000000
0.457903,0.000000,0.384958,0.000000
0.435555,0.000000,0.372718,0.000000
0.414467,0.000000,0.322333,0.000000
0.447473,0.000000,0.386510,0.000000
0.427918,0.000000,0.321929,0.000000
0.449526,0.000000,0.382666,0.000000
0.374893,0.000000,0.322880,0.000000
0.471793,0.000000,0.379485,0.000000
0.507339,0.000000,0.418746,0.000000
0.503950,0.000000,0.401693,0.000000
0.415009,0.000000,0.343199,0.000000
0.527601,0.000000,0.402085,0.000000
0.434769,0.000000,0.355957,0.000000
0.466234,0.000000,0.366430,0.000000
0.547013,0.000000,0.404508,0.000000
0.436514,0.000000,0.358949,0.000000
0.538592,0.000000,0.433111,0.000000
0.287962,0.000000,0.205711,0.000193
0.558548,0.000000,0.451664,0.000000
0.565080,0.000000,0.451315,0.000000
0.521474,0.000000,0.418162,0.000000
0.570826,0.000000,0.442672,0.000000
0.573783,0.000000,0.455992,0.000000
0.529332,0.000000,0.415651,0.000000
0.511650,0.000000,0.400380,0.000000
0.535868,0.000000,0.415164,0.000000
0.534259,0.000000,0.434143,0.000000
0.588204,0.000000,0.465270,0.000000
0.596058,0.000000,0.483242,0.000000
0.519081,0.000000,0.397786,0.000000
0.547687,0.000000,0.440065,0.000000
0.560363,0.000000,0.447289,0.000000
0.587033,0.000000,0.500047,0.000000
0.578837,0.000000,0.462172,0.000000
0.498413,0.000000,0.391087,0.000000
0.476879,0.000000,0.375778,0.000000
0.583018,0.000000,0.464282,0.000000
0.459470,0.000000,0.371607,0.000000
0.556232,0.000000,0.441585,0.000000
0.562875,0.000000,0.458073,0.000000
0.497521,0.000000,0.413296,0.000000
0.569239,0.000000,0.480188,0.000000
0.522832,0.000000,0.414474,0.000000
0.526557,0.000000,0.422710,0.000000
0.472975,0.000000,0.393643,0.000000
0.553226,0.000000,0.460036,0.000000
0.573986,0.000000,0.487499,0.000000
0.490717,0.000000,0.405206,0.000000
0.598195,0.000000,0.525291,0.000000
0.558724,0.000000,0.468890,0.000000
0.480725,0.000000,0.397210,0.000000
0.542514,0.000000,0.460552,0.000000
0.537871,0.000000,0.457462,0.000000
0.551312,0.000000,0.477919,0.000000
0.543557,0.000000,0.468528,0.000000
0.557338,0.000000,0.484498,0.000000
0.599746,0.000000,0.526641,0.000000
0.565540,0.000000,0.485388,0.000000
0.561292,0.000000,0.480596,0.000000
0.564444,0.000000,0.487158,0.000000
0.505922,0.000000,0.439535,0.000000
0.473845,0.000000,0.412133,0.000000
0.563273,0.000000,0.481673,0.000000
0.569470,0.000000,0.505779,0.000000
0.532906,0.000000,0.468157,0.000000
0.561979,0.000000,0.494496,0.000000
0.519888,0.000000,0.454031,0.000000
0.557723,0.000000,0.497671,0.000000
0.574659,0.000000,0.509643,0.000000
0.547548,0.000000,0.479523,0.000000
0.548995,0.000000,0.483959,0.000000
0.572732,0.000000,0.509061,0.000000
