# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.519468,0.000000,0.471121,0.000000
0.593647,0.000000,0.597942,0.000000
0.541593,0.000000,0.499152,0.000000
0.503198,0.000000,0.465047,0.000000
0.603143,0.000000,0.575520,0.000000
0.585970,0.000000,0.557377,0.000000
0.585349,0.000000,0.565329,0.000000
0.591279,0.000000,0.573487,0.000000
0.589474,0.000000,0.563022,0.000000
0.549628,0.000000,0.520304,0.000000
0.586256,0.000000,0.563831,0.000000
0.579162,0.000000,0.558579,0.000000
0.591202,0.000000,0.583944,0.000000
0.579967,0.000000,0.567605,0.000000
0.651986,0.000000,0.661879,0.000000
0.566880,0.000000,0.537277,0.000000
0.513712,0.000000,0.504509,0.000000
0.466359,0.000000,0.448289,0.000000
0.435894,0.000000,0.433042,0.000000
0.607714,0.000000,0.578867,0.000000
0.619457,0.000000,0.599561,0.000000
0.518489,0.000000,0.493775,0.000000
0.519874,0.000000,0.486426,0.000000
0.600665,0.000000,0.579894,0.000000
0.578249,0.000000,0.552238,0.000000
0.497883,0.000000,0.469127,0.000000
0.538905,0.000000,0.507568,0.000000
0.528026,0.000000,0.497619,0.000000
0.574313,0.000000,0.539147,0.000000
0.552752,0.000000,0.516328,0.000000
