# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.137010,0.013576,0.144050,0.009420
0.121048,0.029371,0.137018,0.013570
0.155615,0.004995,0.188109,0.000666
0.211455,0.000126,0.232337,0.000024
0.208519,0.000157,0.206229,0.000185
0.212016,0.000120,0.235495,0.000018
0.224557,0.000045,0.249486,0.000005
0.187448,0.000696,0.144968,0.008971
0.213140,0.000111,0.210796,0.000132
0.243762,0.000009,0.287270,0.000000
0.226883,0.000038,0.250310,0.000005
0.241540,0.000011,0.273425,0.000001
0.214759,0.000098,0.255853,0.000003
0.252882,0.000004,0.303332,0.000000
0.250395,0.000005,0.306748,0.000000
0.242915,0.000010,0.249833,0.000005
0.285324,0.000000,0.311358,0.000000
0.254800,0.000003,0.311714,0.000000
0.278758,0.000000,0.314036,0.000000
0.282457,0.000000,0.320209,0.000000
0.279076,0.000000,0.273853,0.000001
0.317280,0.000000,0.365150,0.000000
0.319273,0.000000,0.343161,0.000000
0.313478,0.000000,0.355324,0.000000
0.335628,0.000000,0.367964,0.000000
0.302008,0.000000,0.342080,0.000000
0.318242,0.000000,0.369838,0.000000
0.354047,0.000000,0.402583,0.000000
0.324959,0.000000,0.361745,0.000000
0.362147,0.000000,0.406111,0.000000
0.360616,0.000000,0.392533,0.000000
0.377824,0.000000,0.405572,0.000000
0.357178,0.000000,0.405257,0.000000
0.350393,0.000000,0.397207,0.000000
0.377739,0.000000,0.422011,0.000000
0.357393,0.000000,0.388800,0.000000
0.417498,0.000000,0.456449,0.000000
0.375731,0.000000,0.419754,0.000000
0.411341,0.000000,0.445295,0.000000
0.396866,0.000000,0.441324,0.000000
0.407045,0.000000,0.448123,0.000000
0.435209,0.000000,0.456532,0.000000
0.402260,0.000000,0.438764,0.000000
0.395311,0.000000,0.448964,0.000000
0.461305,0.000000,0.486157,0.000000
0.443277,0.000000,0.481065,0.000000
0.442290,0.000000,0.485358,0.000000
0.445503,0.000000,0.484111,0.000000
0.469741,0.000000,0.501669,0.000000
0.430355,0.000000,0.462556,0.000000
0.475024,0.000000,0.511081,0.000000
0.451501,0.000000,0.492849,0.000000
0.448774,0.000000,0.509519,0.000000
0.477732,0.000000,0.519947,0.000000
0.447529,0.000000,0.499230,0.000000
0.465874,0.000000,0.515789,0.000000
0.462684,0.000000,0.522185,0.000000
0.477464,0.000000,0.521059,0.000000
0.481420,0.000000,0.533914,0.000000
0.447284,0.000000,0.479338,0.000000
0.493126,0.000000,0.548039,0.000000
0.456983,0.000000,0.507084,0.000000
0.456388,0.000000,0.504172,0.000000
0.493713,0.000000,0.542931,0.000000
0.485861,0.000000,0.544335,0.000000
0.508164,0.000000,0.553517,0.000000
0.493835,0.000000,0.536372,0.000000
0.491052,0.000000,0.547181,0.000000
0.490145,0.000000,0.530953,0.000000
0.490602,0.000000,0.550252,0.000000
0.510168,0.000000,0.560758,0.000000
0.487957,0.000000,0.544575,0.000000
0.499719,0.000000,0.545388,0.000000
0.495429,0.000000,0.553765,0.000000
0.486256,0.000000,0.552816,0.000000
0.501107,0.000000,0.551654,0.000000
0.522710,0.000000,0.575224,0.000000
0.521624,0.000000,0.574351,0.000000
0.508623,0.000000,0.573971,0.000000
0.512041,0.000000,0.567659,0.000000
0.508045,0.000000,0.566187,0.000000
0.512516,0.000000,0.566340,0.000000
0.512307,0.000000,0.567626,0.000000
0.510907,0.000000,0.569773,0.000000
0.512245,0.000000,0.568511,0.000000
0.501278,0.000000,0.564635,0.000000
0.510248,0.000000,0.567954,0.000000
0.528327,0.000000,0.583264,0.000000
0.521576,0.000000,0.580709,0.000000
0.519876,0.000000,0.578792,0.000000
