# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.652982,0.000000,0.566014,0.000000
0.663928,0.000000,0.615973,0.000000
0.696144,0.000000,0.638725,0.000000
0.648739,0.000000,0.600151,0.000000
0.706787,0.000000,0.647866,0.000000
0.596912,0.000000,0.563901,0.000000
0.707546,0.000000,0.642796,0.000000
0.244699,0.000008,0.236175,0.000017
0.677599,0.000000,0.619444,0.000000
0.649342,0.000000,0.602555,0.000000
0.695536,0.000000,0.654413,0.000000
0.681975,0.000000,0.621659,0.000000
0.677556,0.000000,0.632728,0.000000
0.624453,0.000000,0.590615,0.000000
0.658120,0.000000,0.612244,0.000000
0.644263,0.000000,0.608866,0.000000
0.661377,0.000000,0.609429,0.000000
0.693879,0.000000,0.619912,0.000000
0.665944,0.000000,0.604237,0.000000
0.624194,0.000000,0.567106,0.000000
0.661997,0.000000,0.619990,0.000000
0.664449,0.000000,0.597914,0.000000
0.676236,0.000000,0.621455,0.000000
0.609321,0.000000,0.571659,0.000000
0.670122,0.000000,0.597692,0.000000
0.646634,0.000000,0.626969,0.000000
0.552649,0.000000,0.527770,0.000000
0.681269,0.000000,0.635436,0.000000
0.592987,0.000000,0.560888,0.000000
0.648749,0.000000,0.610306,0.000000
