# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.397707,0.000000,0.379349,0.000000
0.445388,0.000000,0.455711,0.000000
0.472389,0.000000,0.477093,0.000000
0.504224,0.000000,0.522410,0.000000
0.424389,0.000000,0.438501,0.000000
0.448059,0.000000,0.454988,0.000000
0.355883,0.000000,0.373332,0.000000
0.391934,0.000000,0.393576,0.000000
0.426839,0.000000,0.453602,0.000000
0.429055,0.000000,0.441632,0.000000
0.514788,0.000000,0.557944,0.000000
0.475447,0.000000,0.482798,0.000000
0.445863,0.000000,0.478430,0.000000
0.520707,0.000000,0.546552,0.000000
0.269086,0.000001,0.283454,0.000000
0.445084,0.000000,0.458799,0.000000
0.105758,0.057220,0.105224,0.058496
0.509715,0.000000,0.510752,0.000000
0.528510,0.000000,0.541378,0.000000
0.212707,0.000114,0.258340,0.000002
0.526685,0.000000,0.543557,0.000000
0.570422,0.000000,0.579571,0.000000
0.468699,0.000000,0.458488,0.000000
0.539290,0.000000,0.551979,0.000000
0.524474,0.000000,0.518391,0.000000
0.551600,0.000000,0.569191,0.000000
0.543927,0.000000,0.547099,0.000000
0.510628,0.000000,0.516480,0.000000
0.597761,0.000000,0.602816,0.000000
0.485585,0.000000,0.479074,0.000000
0.516441,0.000000,0.504208,0.000000
0.495566,0.000000,0.516336,0.000000
0.561504,0.000000,0.548660,0.000000
0.577276,0.000000,0.584929,0.000000
0.568922,0.000000,0.574566,0.000000
0.377114,0.000000,0.370791,0.000000
0.474839,0.000000,0.477388,0.000000
0.607034,0.000000,0.606563,0.000000
0.539277,0.000000,0.539606,0.000000
0.593892,0.000000,0.598716,0.000000
0.567849,0.000000,0.579966,0.000000
0.575680,0.000000,0.570749,0.000000
0.572472,0.000000,0.563829,0.000000
0.538961,0.000000,0.527644,0.000000
0.552942,0.000000,0.557532,0.000000
0.603784,0.000000,0.602169,0.000000
0.551965,0.000000,0.550462,0.000000
0.591763,0.000000,0.589950,0.000000
0.559121,0.000000,0.552684,0.000000
0.564944,0.000000,0.560458,0.000000
0.479684,0.000000,0.475927,0.000000
0.477470,0.000000,0.456787,0.000000
0.613524,0.000000,0.615724,0.000000
0.608686,0.000000,0.609096,0.000000
0.576549,0.000000,0.572529,0.000000
0.597358,0.000000,0.600962,0.000000
0.592844,0.000000,0.597361,0.000000
0.506326,0.000000,0.500020,0.000000
0.528833,0.000000,0.520810,0.000000
0.600387,0.000000,0.592345,0.000000
0.611524,0.000000,0.599752,0.000000
0.596074,0.000000,0.596440,0.000000
0.595308,0.000000,0.597917,0.000000
0.638341,0.000000,0.642323,0.000000
0.553360,0.000000,0.559376,0.000000
0.601150,0.000000,0.610446,0.000000
0.573239,0.000000,0.575906,0.000000
0.592663,0.000000,0.592688,0.000000
0.588675,0.000000,0.592737,0.000000
0.588312,0.000000,0.595246,0.000000
0.610185,0.000000,0.628213,0.000000
0.658236,0.000000,0.670117,0.000000
0.607708,0.000000,0.611888,0.000000
0.563714,0.000000,0.554415,0.000000
0.536079,0.000000,0.524943,0.000000
0.575213,0.000000,0.581322,0.000000
0.601571,0.000000,0.611396,0.000000
0.599013,0.000000,0.598585,0.000000
0.591066,0.000000,0.597158,0.000000
0.608607,0.000000,0.606184,0.000000
0.569194,0.000000,0.567770,0.000000
0.536987,0.000000,0.528269,0.000000
0.592812,0.000000,0.593224,0.000000
0.608792,0.000000,0.614922,0.000000
0.570768,0.000000,0.578576,0.000000
0.578141,0.000000,0.580880,0.000000
0.602845,0.000000,0.605993,0.000000
0.602590,0.000000,0.603716,0.000000
0.602833,0.000000,0.605083,0.000000
0.598475,0.000000,0.601077,0.000000
