# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.489150,0.000000,0.492504,0.000000
0.670913,0.000000,0.644920,0.000000
0.676672,0.000000,0.662285,0.000000
0.739304,0.000000,0.718407,0.000000
0.756789,0.000000,0.744223,0.000000
0.750074,0.000000,0.728300,0.000000
0.758725,0.000000,0.750819,0.000000
0.762016,0.000000,0.751619,0.000000
0.762934,0.000000,0.759789,0.000000
0.770196,0.000000,0.771348,0.000000
0.753616,0.000000,0.737766,0.000000
0.761513,0.000000,0.756607,0.000000
0.756945,0.000000,0.756245,0.000000
0.762417,0.000000,0.758271,0.000000
0.765862,0.000000,0.770265,0.000000
0.763061,0.000000,0.766963,0.000000
0.767977,0.000000,0.758210,0.000000
0.761371,0.000000,0.766396,0.000000
0.758809,0.000000,0.769153,0.000000
0.767573,0.000000,0.766556,0.000000
0.764994,0.000000,0.768827,0.000000
0.760150,0.000000,0.763536,0.000000
0.771854,0.000000,0.766609,0.000000
0.762636,0.000000,0.757107,0.000000
0.764810,0.000000,0.765333,0.000000
0.765809,0.000000,0.765855,0.000000
0.773023,0.000000,0.765696,0.000000
0.772510,0.000000,0.770634,0.000000
0.760729,0.000000,0.763711,0.000000
0.766387,0.000000,0.766997,0.000000
