# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.119987,0.030833,0.185147,0.000812
0.175329,0.001533,0.200594,0.000279
0.242690,0.000010,0.260711,0.000002
0.193408,0.000464,0.199513,0.000302
0.248501,0.000006,0.246529,0.000007
0.220294,0.000064,0.228440,0.000033
0.167029,0.002560,0.210158,0.000138
0.262786,0.000002,0.285528,0.000000
0.244262,0.000009,0.285769,0.000000
0.239085,0.000014,0.263235,0.000002
0.272832,0.000001,0.287166,0.000000
0.204406,0.000212,0.252139,0.000004
0.248487,0.000006,0.278146,0.000000
0.300144,0.000000,0.334116,0.000000
0.307908,0.000000,0.330846,0.000000
0.283163,0.000000,0.293224,0.000000
0.258540,0.000002,0.275501,0.000000
0.249221,0.000006,0.280988,0.000000
0.287403,0.000000,0.292475,0.000000
0.246432,0.000007,0.265583,0.000001
0.294830,0.000000,0.295611,0.000000
0.285064,0.000000,0.286131,0.000000
0.287868,0.000000,0.288315,0.000000
0.325396,0.000000,0.330323,0.000000
0.281067,0.000000,0.294419,0.000000
0.292005,0.000000,0.297837,0.000000
0.238544,0.000014,0.244534,0.000008
0.314571,0.000000,0.314991,0.000000
0.292685,0.000000,0.296441,0.000000
0.286554,0.000000,0.298251,0.000000
0.325827,0.000000,0.346402,0.000000
0.314946,0.000000,0.312684,0.000000
0.317684,0.000000,0.314392,0.000000
0.314024,0.000000,0.319059,0.000000
0.328737,0.000000,0.348199,0.000000
0.362929,0.000000,0.356039,0.000000
0.300033,0.000000,0.311724,0.000000
0.282823,0.000000,0.289320,0.000000
0.370115,0.000000,0.374344,0.000000
0.341901,0.000000,0.348830,0.000000
0.361713,0.000000,0.383137,0.000000
0.319470,0.000000,0.346167,0.000000
0.323071,0.000000,0.354860,0.000000
0.340358,0.000000,0.351752,0.000000
0.365419,0.000000,0.385990,0.000000
0.356164,0.000000,0.372738,0.000000
0.342351,0.000000,0.354549,0.000000
0.345799,0.000000,0.359209,0.000000
0.359044,0.000000,0.375904,0.000000
0.354399,0.000000,0.375598,0.000000
0.378516,0.000000,0.390861,0.000000
0.373961,0.000000,0.376515,0.000000
0.347671,0.000000,0.362504,0.000000
0.330508,0.000000,0.342722,0.000000
0.363197,0.000000,0.359996,0.000000
0.389921,0.000000,0.399616,0.000000
0.343842,0.000000,0.355297,0.000000
0.383339,0.000000,0.391766,0.000000
0.353424,0.000000,0.347700,0.000000
0.359421,0.000000,0.353931,0.000000
0.320649,0.000000,0.326705,0.000000
0.343695,0.000000,0.341406,0.000000
0.357222,0.000000,0.365997,0.000000
0.363793,0.000000,0.358737,0.000000
0.371102,0.000000,0.369496,0.000000
0.360614,0.000000,0.360765,0.000000
0.357941,0.000000,0.356238,0.000000
0.357499,0.000000,0.355265,0.000000
0.371157,0.000000,0.374213,0.000000
0.363919,0.000000,0.367491,0.000000
0.366943,0.000000,0.374611,0.000000
0.364595,0.000000,0.366599,0.000000
0.377426,0.000000,0.378045,0.000000
0.386525,0.000000,0.389207,0.000000
0.380444,0.000000,0.378052,0.000000
0.385292,0.000000,0.386170,0.000000
0.372857,0.000000,0.373221,0.000000
0.373698,0.000000,0.374527,0.000000
0.380259,0.000000,0.381321,0.000000
0.368576,0.000000,0.371359,0.000000
0.375424,0.000000,0.373474,0.000000
0.373118,0.000000,0.375799,0.000000
0.377885,0.000000,0.383399,0.000000
0.362795,0.000000,0.364907,0.000000
0.375213,0.000000,0.375122,0.000000
0.370792,0.000000,0.373399,0.000000
0.372006,0.000000,0.375601,0.000000
0.373655,0.000000,0.375741,0.000000
0.380934,0.000000,0.383594,0.000000
0.378108,0.000000,0.380486,0.000000
