x_S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.642444,0,0.517905,0
0.6693,0,0.55002,0
0.586279,0,0.50305,0
0.661134,0,0.552751,0
0.683641,0,0.568035,0
0.611315,0,0.518228,0
0.577857,0,0.499865,0
0.675902,0,0.549481,0
0.529017,0,0.504184,0
0.657695,0,0.532413,0
0.68925,0,0.559542,0
0.670818,0,0.623528,0
0.673694,0,0.602992,0
0.680778,0,0.587389,0
0.668077,0,0.599907,0
0.645623,0,0.589495,0
0.676275,0,0.59318,0
0.715502,0,0.667221,0
0.690334,0,0.612144,0
0.699058,0,0.649925,0
0.503224,0,0.450741,0
0.715792,0,0.656677,0
0.742366,0,0.668122,0
0.741012,0,0.679363,0
0.723639,0,0.657469,0
0.745669,0,0.697413,0
0.738418,0,0.681161,0
0.716715,0,0.636993,0
0.753683,0,0.701602,0
0.772974,0,0.723337,0
0.662173,0,0.59931,0
0.750822,0,0.689211,0
0.764715,0,0.686906,0
0.790896,0,0.746236,0
0.783759,0,0.737269,0
0.797153,0,0.761625,0
0.783477,0,0.731502,0
0.762953,0,0.706547,0
0.769528,0,0.726372,0
0.795457,0,0.7558,0
0.813902,0,0.786206,0
0.79923,0,0.763507,0
0.68414,0,0.639248,0
0.804641,0,0.768383,0
0.813107,0,0.772935,0
0.809746,0,0.773733,0
0.804705,0,0.763924,0
0.765667,0,0.726784,0
0.811721,0,0.784017,0
0.787099,0,0.728848,0
0.824121,0,0.793411,0
0.840289,0,0.804282,0
0.841499,0,0.804966,0
0.834756,0,0.803794,0
0.818504,0,0.77382,0
0.826173,0,0.775882,0
0.833031,0,0.797369,0
0.836443,0,0.805637,0
0.840193,0,0.803534,0
0.818581,0,0.780077,0
0.847962,0,0.818434,0
0.838132,0,0.804623,0
0.856043,0,0.830377,0
0.848142,0,0.808588,0
0.855396,0,0.823609,0
0.844478,0,0.812711,0
0.834275,0,0.792902,0
0.854148,0,0.82355,0
0.852942,0,0.824089,0
0.861387,0,0.828583,0
0.855226,0,0.825574,0
0.859309,0,0.826757,0
0.855612,0,0.828329,0
0.865723,0,0.834842,0
0.85011,0,0.815892,0
0.855658,0,0.823394,0
0.861659,0,0.830317,0
0.852884,0,0.826719,0
0.85971,0,0.822601,0
0.853479,0,0.823005,0
0.859742,0,0.830662,0
0.866532,0,0.841993,0
0.86362,0,0.830505,0
0.862758,0,0.830122,0
0.868865,0,0.836413,0
0.868864,0,0.836397,0
0.869552,0,0.837708,0
0.871801,0,0.843839,0
0.871332,0,0.841426,0
0.86916,0,0.836142,0
