x_S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.470318,0,0.404984,0
0.435288,0,0.357716,0
0.383354,0,0.269639,0.000144
0.395427,0,0.277758,7.7e-05
0.376937,0,0.284318,4.6e-05
0.432871,0,0.393332,0
0.460289,0,0.42614,0
0.486918,0,0.520115,0
0.487772,0,0.532449,0
0.359284,0,0.354447,0
0.461082,0,0.461316,0
0.453109,0,0.474687,0
0.44023,0,0.445034,0
0.513503,0,0.563907,0
0.498995,0,0.512423,0
0.509942,0,0.518724,0
0.515732,0,0.526787,0
0.513426,0,0.526732,0
0.506052,0,0.513024,0
0.511318,0,0.514508,0
0.4713,0,0.475336,0
0.520333,0,0.527382,0
0.449376,0,0.431717,0
0.515228,0,0.531548,0
0.45912,0,0.455064,0
0.522739,0,0.523406,0
0.521746,0,0.527775,0
0.492807,0,0.48345,0
0.524679,0,0.534641,0
0.49086,0,0.475974,0
0.550837,0,0.563904,0
0.47759,0,0.460851,0
0.536947,0,0.539671,0
0.519676,0,0.517138,0
0.515805,0,0.514815,0
0.539768,0,0.547739,0
0.56572,0,0.591922,0
0.539326,0,0.530334,0
0.528469,0,0.515645,0
0.502371,0,0.485906,0
0.481292,0,0.454264,0
0.513112,0,0.495237,0
0.538248,0,0.529342,0
0.502412,0,0.487306,0
0.547614,0,0.531873,0
0.562126,0,0.557654,0
0.565088,0,0.567143,0
0.513886,0,0.494196,0
0.553427,0,0.542992,0
0.551376,0,0.549101,0
0.51791,0,0.501629,0
0.518702,0,0.495453,0
0.545891,0,0.53296,0
0.536598,0,0.526226,0
0.54059,0,0.525739,0
0.52153,0,0.499193,0
0.538041,0,0.52804,0
0.542078,0,0.522068,0
0.527104,0,0.512169,0
0.494395,0,0.471121,0
0.553422,0,0.541193,0
0.544598,0,0.530126,0
0.538724,0,0.52648,0
0.527521,0,0.507089,0
0.520266,0,0.502501,0
0.509593,0,0.487845,0
0.546813,0,0.532889,0
0.525522,0,0.503651,0
0.548438,0,0.531,0
0.535889,0,0.518981,0
0.50076,0,0.47056,0
0.500781,0,0.47444,0
0.550996,0,0.538043,0
0.50498,0,0.477555,0
0.522921,0,0.495088,0
0.524727,0,0.499729,0
0.514729,0,0.492278,0
0.538391,0,0.518059,0
0.547894,0,0.531003,0
0.560021,0,0.541421,0
0.517327,0,0.494174,0
0.522407,0,0.497998,0
0.516465,0,0.488261,0
0.54017,0,0.517891,0
0.518523,0,0.488642,0
0.528232,0,0.501419,0
0.51946,0,0.492335,0
0.538629,0,0.513814,0
0.518862,0,0.492601,0
0.524466,0,0.499123,0
