# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.141727,0.010646,0.147448,0.007852
0.299296,0.000000,0.252112,0.000004
0.290614,0.000000,0.255471,0.000003
0.293073,0.000000,0.246872,0.000007
0.319361,0.000000,0.262767,0.000002
0.312092,0.000000,0.261771,0.000002
0.285987,0.000000,0.251296,0.000005
0.299733,0.000000,0.237726,0.000015
0.320386,0.000000,0.276203,0.000000
0.312515,0.000000,0.278758,0.000000
0.316613,0.000000,0.266743,0.000001
0.318967,0.000000,0.275507,0.000000
0.321087,0.000000,0.273529,0.000001
0.316543,0.000000,0.266273,0.000001
0.330205,0.000000,0.285370,0.000000
0.327879,0.000000,0.276381,0.000000
0.325701,0.000000,0.263748,0.000001
0.325141,0.000000,0.280619,0.000000
0.313414,0.000000,0.269467,0.000001
0.330329,0.000000,0.293402,0.000000
0.326893,0.000000,0.289069,0.000000
0.319167,0.000000,0.269041,0.000001
0.312430,0.000000,0.268493,0.000001
0.307183,0.000000,0.264068,0.000001
0.308958,0.000000,0.265197,0.000001
0.310905,0.000000,0.261670,0.000002
0.309196,0.000000,0.272601,0.000001
0.302776,0.000000,0.260959,0.000002
0.308968,0.000000,0.261205,0.000002
0.308980,0.000000,0.265551,0.000001
