# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.253582,0.000004,0.237879,0.000015
0.297325,0.000000,0.296175,0.000000
0.365553,0.000000,0.308679,0.000000
0.373322,0.000000,0.334584,0.000000
0.357244,0.000000,0.315464,0.000000
0.305600,0.000000,0.276096,0.000000
0.407709,0.000000,0.376571,0.000000
0.400527,0.000000,0.371009,0.000000
0.395614,0.000000,0.344721,0.000000
0.375444,0.000000,0.337585,0.000000
0.344682,0.000000,0.320611,0.000000
0.356295,0.000000,0.325490,0.000000
0.395489,0.000000,0.339580,0.000000
0.390943,0.000000,0.356755,0.000000
0.386258,0.000000,0.358390,0.000000
0.427260,0.000000,0.392522,0.000000
0.412864,0.000000,0.364247,0.000000
0.425211,0.000000,0.431850,0.000000
0.418738,0.000000,0.400080,0.000000
0.422572,0.000000,0.401010,0.000000
0.426223,0.000000,0.411473,0.000000
0.371213,0.000000,0.349405,0.000000
0.424432,0.000000,0.409543,0.000000
0.435156,0.000000,0.419718,0.000000
0.440493,0.000000,0.432799,0.000000
0.441899,0.000000,0.429395,0.000000
0.452807,0.000000,0.437654,0.000000
0.448114,0.000000,0.430652,0.000000
0.448149,0.000000,0.434568,0.000000
0.451056,0.000000,0.432088,0.000000
