# S_pear_r,S_pear_p,S_spea_r,S_spea_p
-0.009141,0.869804,0.037764,0.498168
0.543033,0.000000,0.453207,0.000000
-0.354470,0.000000,-0.252917,0.000004
0.454560,0.000000,0.381248,0.000000
0.479570,0.000000,0.395479,0.000000
0.348648,0.000000,0.311876,0.000000
0.503373,0.000000,0.402727,0.000000
0.515407,0.000000,0.454275,0.000000
0.108659,0.050691,0.083169,0.135214
0.499422,0.000000,0.422106,0.000000
0.488262,0.000000,0.407568,0.000000
0.499961,0.000000,0.404540,0.000000
0.512956,0.000000,0.405242,0.000000
0.443096,0.000000,0.380827,0.000000
0.385325,0.000000,0.340311,0.000000
0.463339,0.000000,0.376672,0.000000
0.513528,0.000000,0.423103,0.000000
0.401424,0.000000,0.331548,0.000000
0.345515,0.000000,0.292424,0.000000
0.516228,0.000000,0.398732,0.000000
0.512148,0.000000,0.430787,0.000000
0.475131,0.000000,0.384351,0.000000
0.523970,0.000000,0.420404,0.000000
0.481526,0.000000,0.389953,0.000000
0.324114,0.000000,0.289837,0.000000
0.455678,0.000000,0.377929,0.000000
0.504592,0.000000,0.393828,0.000000
0.358265,0.000000,0.320260,0.000000
0.437985,0.000000,0.353733,0.000000
0.470092,0.000000,0.373529,0.000000
