# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.396212,0.000000,0.356244,0.000000
0.508109,0.000000,0.490797,0.000000
0.384609,0.000000,0.392138,0.000000
0.222651,0.000053,0.233162,0.000022
0.505014,0.000000,0.474119,0.000000
0.585506,0.000000,0.537209,0.000000
0.511240,0.000000,0.471999,0.000000
0.495027,0.000000,0.459734,0.000000
0.577100,0.000000,0.526812,0.000000
0.582214,0.000000,0.539410,0.000000
0.545872,0.000000,0.505463,0.000000
0.596414,0.000000,0.558618,0.000000
0.529107,0.000000,0.479573,0.000000
0.467444,0.000000,0.434979,0.000000
0.545461,0.000000,0.504950,0.000000
0.561066,0.000000,0.517609,0.000000
0.014963,0.788459,-0.016939,0.761315
0.578052,0.000000,0.538778,0.000000
0.600593,0.000000,0.562363,0.000000
0.471889,0.000000,0.453673,0.000000
0.599059,0.000000,0.567345,0.000000
0.602946,0.000000,0.549051,0.000000
0.376505,0.000000,0.390661,0.000000
0.617083,0.000000,0.575645,0.000000
0.644800,0.000000,0.602864,0.000000
0.598896,0.000000,0.556788,0.000000
0.628659,0.000000,0.581206,0.000000
0.512921,0.000000,0.468304,0.000000
0.473116,0.000000,0.462989,0.000000
0.406296,0.000000,0.387594,0.000000
0.587514,0.000000,0.537013,0.000000
0.504711,0.000000,0.478248,0.000000
0.505641,0.000000,0.472978,0.000000
0.621856,0.000000,0.584356,0.000000
0.590549,0.000000,0.549907,0.000000
0.429679,0.000000,0.399898,0.000000
0.573671,0.000000,0.531267,0.000000
0.547810,0.000000,0.539689,0.000000
0.590171,0.000000,0.545480,0.000000
0.626253,0.000000,0.570403,0.000000
0.655457,0.000000,0.613109,0.000000
0.574722,0.000000,0.532848,0.000000
0.559905,0.000000,0.522025,0.000000
0.643781,0.000000,0.608981,0.000000
0.612368,0.000000,0.568749,0.000000
0.518909,0.000000,0.500668,0.000000
0.612048,0.000000,0.584622,0.000000
0.634170,0.000000,0.594596,0.000000
0.523323,0.000000,0.491047,0.000000
0.501712,0.000000,0.474884,0.000000
0.604097,0.000000,0.569414,0.000000
0.489145,0.000000,0.455966,0.000000
0.631992,0.000000,0.602429,0.000000
0.646577,0.000000,0.612735,0.000000
0.612388,0.000000,0.582803,0.000000
0.584898,0.000000,0.560074,0.000000
0.651727,0.000000,0.625332,0.000000
0.648739,0.000000,0.615944,0.000000
0.620507,0.000000,0.583112,0.000000
0.499762,0.000000,0.469744,0.000000
0.645898,0.000000,0.612183,0.000000
0.487320,0.000000,0.460317,0.000000
0.687211,0.000000,0.660433,0.000000
0.568353,0.000000,0.534774,0.000000
0.572926,0.000000,0.545656,0.000000
0.685069,0.000000,0.664846,0.000000
0.652678,0.000000,0.608250,0.000000
0.599151,0.000000,0.575919,0.000000
0.558167,0.000000,0.537844,0.000000
0.677003,0.000000,0.652202,0.000000
0.602015,0.000000,0.569835,0.000000
0.603563,0.000000,0.575366,0.000000
0.711846,0.000000,0.687309,0.000000
0.606471,0.000000,0.573345,0.000000
0.555368,0.000000,0.530149,0.000000
0.673410,0.000000,0.641898,0.000000
0.617919,0.000000,0.582257,0.000000
0.568289,0.000000,0.542909,0.000000
0.664659,0.000000,0.628415,0.000000
0.678181,0.000000,0.645821,0.000000
0.643855,0.000000,0.614744,0.000000
0.625580,0.000000,0.594821,0.000000
0.616498,0.000000,0.593502,0.000000
0.654648,0.000000,0.626727,0.000000
0.623015,0.000000,0.602704,0.000000
0.635943,0.000000,0.609616,0.000000
0.631568,0.000000,0.606530,0.000000
0.618538,0.000000,0.596185,0.000000
0.641069,0.000000,0.616821,0.000000
0.634697,0.000000,0.612397,0.000000
