# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.146935,0.008073,0.169609,0.002188
-0.017434,0.754570,-0.019055,0.732581
0.140024,0.011631,0.104002,0.061501
0.065583,0.239118,0.035386,0.525634
0.127004,0.022225,0.131598,0.017792
0.166865,0.002586,0.148435,0.007443
0.178630,0.001243,0.162853,0.003286
0.189374,0.000611,0.161371,0.003585
0.230114,0.000029,0.207025,0.000175
0.228289,0.000034,0.196772,0.000366
0.225146,0.000043,0.207819,0.000165
0.238548,0.000014,0.214843,0.000097
0.150606,0.006609,0.122225,0.027821
0.224150,0.000047,0.212554,0.000116
0.192871,0.000481,0.186226,0.000755
0.214003,0.000103,0.177359,0.001348
0.233150,0.000022,0.195118,0.000412
0.227762,0.000035,0.204976,0.000203
0.193653,0.000456,0.175052,0.001560
0.244925,0.000008,0.213318,0.000109
0.228845,0.000032,0.205928,0.000190
0.252311,0.000004,0.216116,0.000088
0.222824,0.000052,0.210998,0.000130
0.251546,0.000005,0.221316,0.000059
0.268741,0.000001,0.252942,0.000004
0.257274,0.000003,0.238771,0.000014
0.264138,0.000001,0.248566,0.000006
0.289263,0.000000,0.262927,0.000002
0.298264,0.000000,0.274277,0.000001
0.294102,0.000000,0.277983,0.000000
0.309707,0.000000,0.285480,0.000000
0.313072,0.000000,0.291215,0.000000
0.321772,0.000000,0.294295,0.000000
0.321526,0.000000,0.315639,0.000000
0.341918,0.000000,0.318856,0.000000
0.324461,0.000000,0.311480,0.000000
0.352111,0.000000,0.333985,0.000000
0.356813,0.000000,0.342932,0.000000
0.362223,0.000000,0.347379,0.000000
0.367103,0.000000,0.352455,0.000000
0.382760,0.000000,0.369262,0.000000
0.379779,0.000000,0.363461,0.000000
0.373791,0.000000,0.358350,0.000000
0.387196,0.000000,0.371437,0.000000
0.378433,0.000000,0.365099,0.000000
0.391644,0.000000,0.371928,0.000000
0.386258,0.000000,0.358899,0.000000
0.408111,0.000000,0.392881,0.000000
0.416923,0.000000,0.408137,0.000000
0.433245,0.000000,0.415667,0.000000
0.448380,0.000000,0.421500,0.000000
0.453865,0.000000,0.445284,0.000000
0.437846,0.000000,0.417706,0.000000
0.474615,0.000000,0.457273,0.000000
0.441120,0.000000,0.418321,0.000000
0.415607,0.000000,0.398473,0.000000
0.461962,0.000000,0.445757,0.000000
0.470070,0.000000,0.450004,0.000000
0.483829,0.000000,0.460819,0.000000
0.472399,0.000000,0.453069,0.000000
0.474558,0.000000,0.456413,0.000000
0.464771,0.000000,0.453812,0.000000
0.462287,0.000000,0.437384,0.000000
0.496828,0.000000,0.474151,0.000000
0.493535,0.000000,0.469535,0.000000
0.467462,0.000000,0.454963,0.000000
0.491878,0.000000,0.467753,0.000000
0.506814,0.000000,0.490583,0.000000
0.495672,0.000000,0.475420,0.000000
0.486449,0.000000,0.465823,0.000000
0.491454,0.000000,0.470033,0.000000
0.489104,0.000000,0.470831,0.000000
0.499127,0.000000,0.476394,0.000000
0.504278,0.000000,0.475146,0.000000
0.506532,0.000000,0.482576,0.000000
0.496784,0.000000,0.481006,0.000000
0.497812,0.000000,0.472207,0.000000
0.498528,0.000000,0.476787,0.000000
0.500782,0.000000,0.478009,0.000000
0.516466,0.000000,0.494524,0.000000
0.518025,0.000000,0.496037,0.000000
0.510980,0.000000,0.488266,0.000000
0.513402,0.000000,0.490843,0.000000
0.523133,0.000000,0.498118,0.000000
0.509135,0.000000,0.491171,0.000000
0.517333,0.000000,0.498832,0.000000
0.499945,0.000000,0.480420,0.000000
0.509514,0.000000,0.486322,0.000000
0.510593,0.000000,0.488414,0.000000
0.512306,0.000000,0.491487,0.000000
