button.numClicks,button.timesOn,button.timesOff,participant,ProlificID,age,biological sex,date,expName,psychopyVersion,OS,frameRate,key_resp_sizecalibration.keys,key_resp_sizecalibration.rt,X Scale,Y Scale,key_resp_2.keys,key_resp_2.rt,key_resp_instruction2.keys,key_resp_instruction2.rt,start_specularN,condition,key_resp.keys,key_resp.rt,slider.response,slider.rt,practice_trial.thisRepN,practice_trial.thisTrialN,practice_trial.thisN,practice_trial.thisIndex,practice_trial.ran,imgN,main_trials.thisRepN,main_trials.thisTrialN,main_trials.thisN,main_trials.thisIndex,main_trials.ran,key_resp_3.keys,key_resp_3.rt
1,[16.798699999988077],[16.798699999988077],1145,5c584d2040378900013b6fb9,35,female,2022-11-23_17h31.04.142,onlinegloss,2022.2.3,Win32,60.00960154,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1145,5c584d2040378900013b6fb9,35,female,2022-11-23_17h31.04.142,onlinegloss,2022.2.3,Win32,60.00960154,space,7.3906,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1145,5c584d2040378900013b6fb9,35,female,2022-11-23_17h31.04.142,onlinegloss,2022.2.3,Win32,60.00960154,,,59.3,41.4,,,,,,,,,,,,,,,,,,,,,,,
,,,1145,5c584d2040378900013b6fb9,35,female,2022-11-23_17h31.04.142,onlinegloss,2022.2.3,Win32,60.00960154,,,,,space,14.3494,,,,,,,,,,,,,,,,,,,,,
,,,1145,5c584d2040378900013b6fb9,35,female,2022-11-23_17h31.04.142,onlinegloss,2022.2.3,Win32,60.00960154,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1145,5c584d2040378900013b6fb9,35,female,2022-11-23_17h31.04.142,onlinegloss,2022.2.3,Win32,60.00960154,,,,,,,space,23.6883,,,,,,,,,,,,,,,,,,,
,,,1145,5c584d2040378900013b6fb9,35,female,2022-11-23_17h31.04.142,onlinegloss,2022.2.3,Win32,60.00960154,,,,,,,,,39,13,space,6.2108,,,0,0,0,0,1,101,,,,,,,
,,,1145,5c584d2040378900013b6fb9,35,female,2022-11-23_17h31.04.142,onlinegloss,2022.2.3,Win32,60.00960154,,,,,,,,,36,13,space,4.1994,,,0,1,1,1,1,102,,,,,,,
,,,1145,5c584d2040378900013b6fb9,35,female,2022-11-23_17h31.04.142,onlinegloss,2022.2.3,Win32,60.00960154,,,,,,,,,32,13,space,7.9419,,,,,,,,53,0,0,0,53,1,,
,,,1145,5c584d2040378900013b6fb9,35,female,2022-11-23_17h31.04.142,onlinegloss,2022.2.3,Win32,60.00960154,,,,,,,,,37,13,space,46.9983,,,,,,,,65,0,1,1,65,1,,
,,,1145,5c584d2040378900013b6fb9,35,female,2022-11-23_17h31.04.142,onlinegloss,2022.2.3,Win32,60.00960154,,,,,,,,,37,13,space,4.2158,,,,,,,,51,0,2,2,51,1,,
,,,1145,5c584d2040378900013b6fb9,35,female,2022-11-23_17h31.04.142,onlinegloss,2022.2.3,Win32,60.00960154,,,,,,,,,44,13,space,58.9135,19,57.2115,,,,,,69,0,3,3,69,1,,
,,,1145,5c584d2040378900013b6fb9,35,female,2022-11-23_17h31.04.142,onlinegloss,2022.2.3,Win32,60.00960154,,,,,,,,,37,13,space,6.2515,1,4.384,,,,,,17,0,4,4,17,1,,
,,,1145,5c584d2040378900013b6fb9,35,female,2022-11-23_17h31.04.142,onlinegloss,2022.2.3,Win32,60.00960154,,,,,,,,,49,13,space,6.2656,22,4.849,,,,,,72,0,5,5,72,1,,
,,,1145,5c584d2040378900013b6fb9,35,female,2022-11-23_17h31.04.142,onlinegloss,2022.2.3,Win32,60.00960154,,,,,,,,,38,13,space,3.6159,12,2.9496,,,,,,22,0,6,6,22,1,,
,,,1145,5c584d2040378900013b6fb9,35,female,2022-11-23_17h31.04.142,onlinegloss,2022.2.3,Win32,60.00960154,,,,,,,,,36,13,space,3.1162,2,2.0491,,,,,,36,0,7,7,36,1,,
,,,1145,5c584d2040378900013b6fb9,35,female,2022-11-23_17h31.04.142,onlinegloss,2022.2.3,Win32,60.00960154,,,,,,,,,39,13,space,5.0993,36,4.5349,,,,,,32,0,8,8,32,1,,
,,,1145,5c584d2040378900013b6fb9,35,female,2022-11-23_17h31.04.142,onlinegloss,2022.2.3,Win32,60.00960154,,,,,,,,,27,13,space,3.2323,15,2.4826,,,,,,62,0,9,9,62,1,,
,,,1145,5c584d2040378900013b6fb9,35,female,2022-11-23_17h31.04.142,onlinegloss,2022.2.3,Win32,60.00960154,,,,,,,,,39,13,space,4.0099,39,3.3432,,,,,,84,0,10,10,84,1,,
,,,1145,5c584d2040378900013b6fb9,35,female,2022-11-23_17h31.04.142,onlinegloss,2022.2.3,Win32,60.00960154,,,,,,,,,42,13,space,3.72,8,2.436,,,,,,9,0,11,11,9,1,,
,,,1145,5c584d2040378900013b6fb9,35,female,2022-11-23_17h31.04.142,onlinegloss,2022.2.3,Win32,60.00960154,,,,,,,,,47,13,space,2.7182,2,2.335,,,,,,40,0,12,12,40,1,,
,,,1145,5c584d2040378900013b6fb9,35,female,2022-11-23_17h31.04.142,onlinegloss,2022.2.3,Win32,60.00960154,,,,,,,,,36,13,space,4.3992,11,3.8662,,,,,,78,0,13,13,78,1,,
,,,1145,5c584d2040378900013b6fb9,35,female,2022-11-23_17h31.04.142,onlinegloss,2022.2.3,Win32,60.00960154,,,,,,,,,41,13,space,5.7659,31,5.1327,,,,,,28,0,14,14,28,1,,
,,,1145,5c584d2040378900013b6fb9,35,female,2022-11-23_17h31.04.142,onlinegloss,2022.2.3,Win32,60.00960154,,,,,,,,,51,13,space,4.3493,18,3.516,,,,,,1,0,15,15,1,1,,
,,,1145,5c584d2040378900013b6fb9,35,female,2022-11-23_17h31.04.142,onlinegloss,2022.2.3,Win32,60.00960154,,,,,,,,,48,13,space,2.5994,3,2.1163,,,,,,34,0,16,16,34,1,,
,,,1145,5c584d2040378900013b6fb9,35,female,2022-11-23_17h31.04.142,onlinegloss,2022.2.3,Win32,60.00960154,,,,,,,,,36,13,space,2.5659,10,1.7324,,,,,,24,0,17,17,24,1,,
,,,1145,5c584d2040378900013b6fb9,35,female,2022-11-23_17h31.04.142,onlinegloss,2022.2.3,Win32,60.00960154,,,,,,,,,35,13,space,5.4159,29,4.7993,,,,,,2,0,18,18,2,1,,
,,,1145,5c584d2040378900013b6fb9,35,female,2022-11-23_17h31.04.142,onlinegloss,2022.2.3,Win32,60.00960154,,,,,,,,,29,13,space,3.0823,16,2.5326,,,,,,39,0,19,19,39,1,,
,,,1145,5c584d2040378900013b6fb9,35,female,2022-11-23_17h31.04.142,onlinegloss,2022.2.3,Win32,60.00960154,,,,,,,,,45,13,space,1.849,1,1.5158,,,,,,41,0,20,20,41,1,,
,,,1145,5c584d2040378900013b6fb9,35,female,2022-11-23_17h31.04.142,onlinegloss,2022.2.3,Win32,60.00960154,,,,,,,,,31,13,space,1.7993,2,1.4995,,,,,,8,0,21,21,8,1,,
,,,1145,5c584d2040378900013b6fb9,35,female,2022-11-23_17h31.04.142,onlinegloss,2022.2.3,Win32,60.00960154,,,,,,,,,50,13,space,8.449,1,7.8655,,,,,,0,0,22,22,0,1,,
,,,1145,5c584d2040378900013b6fb9,35,female,2022-11-23_17h31.04.142,onlinegloss,2022.2.3,Win32,60.00960154,,,,,,,,,29,13,space,3.2661,14,2.7159,,,,,,38,0,23,23,38,1,,
,,,1145,5c584d2040378900013b6fb9,35,female,2022-11-23_17h31.04.142,onlinegloss,2022.2.3,Win32,60.00960154,,,,,,,,,28,13,space,6.1992,8,5.8325,,,,,,12,0,24,24,12,1,,
,,,1145,5c584d2040378900013b6fb9,35,female,2022-11-23_17h31.04.142,onlinegloss,2022.2.3,Win32,60.00960154,,,,,,,,,48,13,space,3.1821,9,2.2991,,,,,,57,0,25,25,57,1,,
,,,1145,5c584d2040378900013b6fb9,35,female,2022-11-23_17h31.04.142,onlinegloss,2022.2.3,Win32,60.00960154,,,,,,,,,32,13,space,2.5326,6,1.9164,,,,,,55,0,26,26,55,1,,
,,,1145,5c584d2040378900013b6fb9,35,female,2022-11-23_17h31.04.142,onlinegloss,2022.2.3,Win32,60.00960154,,,,,,,,,46,13,space,2.2491,9,1.5994,,,,,,60,0,27,27,60,1,,
