# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.044895,0.420593,0.128507,0.020679
0.051621,0.354342,0.104531,0.060185
0.029276,0.599552,0.102363,0.065731
0.025225,0.651003,0.118296,0.033290
0.102485,0.065410,0.102540,0.065263
0.060789,0.275279,0.090368,0.104448
0.111917,0.044110,0.119417,0.031642
0.133613,0.016105,0.126643,0.022611
0.073486,0.187026,0.144721,0.009090
0.092606,0.096105,0.116534,0.036025
0.154002,0.005471,0.135920,0.014346
0.133842,0.015922,0.150020,0.006825
0.110370,0.047140,0.063424,0.254966
0.131527,0.017854,0.151083,0.006437
0.103096,0.063811,0.070913,0.202978
0.095133,0.087328,0.114735,0.039012
0.130323,0.018937,0.084693,0.128180
0.126404,0.022869,0.149797,0.006909
0.073666,0.185949,0.129677,0.019542
0.139153,0.012166,0.115749,0.037303
0.099715,0.073067,0.098453,0.076794
0.105608,0.057577,0.092978,0.094771
0.112566,0.042888,0.072099,0.195511
0.126100,0.023202,0.096409,0.083152
0.085991,0.122415,0.064947,0.243714
0.107388,0.053471,0.111007,0.045871
0.010359,0.852647,-0.057784,0.299759
0.106784,0.054836,0.069943,0.209242
0.197380,0.000351,0.204964,0.000204
0.117122,0.035091,0.103739,0.062164
0.135142,0.014920,0.172353,0.001848
0.089257,0.108798,0.032817,0.556144
0.131285,0.018067,0.121382,0.028924
0.131536,0.017846,0.176200,0.001451
0.118006,0.033727,0.092117,0.097881
0.153186,0.005727,0.118307,0.033273
0.194056,0.000443,0.194741,0.000423
0.180162,0.001126,0.155708,0.004968
0.208896,0.000152,0.192635,0.000489
0.167840,0.002438,0.146168,0.008413
0.150260,0.006736,0.154656,0.005273
0.166223,0.002688,0.171736,0.001920
0.187217,0.000707,0.194408,0.000432
0.174465,0.001619,0.192497,0.000494
0.134324,0.015544,0.159160,0.004077
0.182170,0.000988,0.181379,0.001040
0.142819,0.010053,0.096221,0.083757
0.194111,0.000441,0.177910,0.001301
0.191391,0.000533,0.212052,0.000120
0.232592,0.000024,0.246942,0.000007
0.254148,0.000004,0.267128,0.000001
0.208021,0.000162,0.198852,0.000316
0.194328,0.000435,0.194359,0.000434
0.211105,0.000129,0.205498,0.000196
0.215990,0.000089,0.229587,0.000030
0.225073,0.000043,0.241255,0.000011
0.174762,0.001589,0.184162,0.000866
0.218324,0.000074,0.218004,0.000076
0.249218,0.000006,0.256899,0.000003
0.205777,0.000192,0.202315,0.000247
0.232976,0.000023,0.253083,0.000004
0.271254,0.000001,0.286443,0.000000
0.223384,0.000050,0.226812,0.000038
0.211952,0.000121,0.229677,0.000030
0.213999,0.000104,0.222085,0.000055
0.201917,0.000254,0.232879,0.000023
0.291739,0.000000,0.317841,0.000000
0.263905,0.000001,0.277358,0.000000
0.251324,0.000005,0.274717,0.000001
0.228618,0.000033,0.243260,0.000009
0.280420,0.000000,0.298706,0.000000
0.268829,0.000001,0.288065,0.000000
0.256081,0.000003,0.281129,0.000000
0.225716,0.000041,0.235735,0.000018
0.252373,0.000004,0.265671,0.000001
0.218165,0.000075,0.219662,0.000067
0.246151,0.000007,0.258960,0.000002
0.268057,0.000001,0.281536,0.000000
0.241643,0.000011,0.258839,0.000002
0.274233,0.000001,0.296506,0.000000
0.242580,0.000010,0.258818,0.000002
0.245374,0.000008,0.265665,0.000001
0.258374,0.000002,0.273009,0.000001
0.272304,0.000001,0.288647,0.000000
0.279834,0.000000,0.302218,0.000000
0.254818,0.000003,0.275944,0.000000
0.277177,0.000000,0.300996,0.000000
0.282170,0.000000,0.306049,0.000000
0.262058,0.000002,0.282765,0.000000
0.260258,0.000002,0.279684,0.000000
