# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.684677,0.000000,0.503635,0.000000
0.656347,0.000000,0.443287,0.000000
0.672959,0.000000,0.480201,0.000000
0.632171,0.000000,0.415611,0.000000
0.678910,0.000000,0.471157,0.000000
0.680174,0.000000,0.496399,0.000000
0.675667,0.000000,0.492323,0.000000
0.666424,0.000000,0.468956,0.000000
0.664232,0.000000,0.463450,0.000000
0.677244,0.000000,0.513462,0.000000
0.665862,0.000000,0.456024,0.000000
0.665454,0.000000,0.459204,0.000000
0.678488,0.000000,0.488805,0.000000
0.658092,0.000000,0.457674,0.000000
0.674763,0.000000,0.461592,0.000000
0.675516,0.000000,0.492399,0.000000
0.663157,0.000000,0.477899,0.000000
0.668466,0.000000,0.470853,0.000000
0.665973,0.000000,0.457319,0.000000
0.670927,0.000000,0.477804,0.000000
0.669576,0.000000,0.465375,0.000000
0.677033,0.000000,0.484123,0.000000
0.668926,0.000000,0.465253,0.000000
0.664155,0.000000,0.468246,0.000000
0.659679,0.000000,0.453081,0.000000
0.666119,0.000000,0.477097,0.000000
0.662805,0.000000,0.471142,0.000000
0.652828,0.000000,0.459300,0.000000
0.657656,0.000000,0.462590,0.000000
0.657402,0.000000,0.459565,0.000000
