x_S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.56033,0,0.567697,0
0.653871,0,0.645603,0
0.518173,0,0.546383,0
0.360452,0,0.348568,0
0.572756,0,0.591305,0
0.391285,0,0.453779,0
0.604958,0,0.612482,0
0.638622,0,0.638968,0
0.570166,0,0.578039,0
0.639738,0,0.639746,0
0.641852,0,0.649302,0
0.619429,0,0.592672,0
0.568146,0,0.526246,0
0.578936,0,0.585621,0
0.636206,0,0.603593,0
0.630834,0,0.636874,0
0.648948,0,0.611015,0
0.676456,0,0.670641,0
0.66432,0,0.638192,0
0.675895,0,0.67873,0
0.640408,0,0.603725,0
0.623626,0,0.57782,0
0.68809,0,0.701063,0
0.683743,0,0.675156,0
0.680227,0,0.690854,0
0.684075,0,0.668164,0
0.699618,0,0.707628,0
0.683805,0,0.692678,0
0.658134,0,0.631474,0
0.654315,0,0.625978,0
0.674922,0,0.662157,0
0.725435,0,0.771218,0
0.690525,0,0.689131,0
0.726492,0,0.764677,0
0.716732,0,0.743391,0
0.731916,0,0.778155,0
0.704113,0,0.727859,0
0.706718,0,0.715205,0
0.706382,0,0.727934,0
0.704793,0,0.734383,0
0.699109,0,0.712761,0
0.708376,0,0.73845,0
0.701511,0,0.732703,0
0.736647,0,0.788747,0
0.70762,0,0.744725,0
0.712798,0,0.745516,0
0.709671,0,0.754022,0
0.715049,0,0.753118,0
0.718396,0,0.760179,0
0.730822,0,0.78332,0
0.716161,0,0.758135,0
0.721097,0,0.771915,0
0.707294,0,0.746734,0
0.709211,0,0.747637,0
0.728361,0,0.776482,0
0.728432,0,0.774995,0
0.710174,0,0.747385,0
0.727532,0,0.768443,0
0.718975,0,0.765556,0
0.700839,0,0.731436,0
0.717338,0,0.771424,0
0.708116,0,0.750332,0
0.7218,0,0.773337,0
0.720737,0,0.773243,0
0.702959,0,0.739847,0
0.714128,0,0.770237,0
0.724234,0,0.774767,0
0.717644,0,0.763052,0
0.714966,0,0.764718,0
0.716469,0,0.75973,0
0.711188,0,0.755773,0
0.710284,0,0.761597,0
0.730566,0,0.796752,0
0.724135,0,0.780803,0
0.724001,0,0.784303,0
0.727633,0,0.782573,0
0.720252,0,0.778153,0
0.725337,0,0.786224,0
0.719444,0,0.774179,0
0.707558,0,0.752082,0
0.726192,0,0.786244,0
0.72645,0,0.777344,0
0.722252,0,0.778972,0
0.722211,0,0.774381,0
0.715292,0,0.766258,0
0.723989,0,0.784655,0
0.723284,0,0.782204,0
0.722594,0,0.780299,0
0.72656,0,0.786787,0
0.726602,0,0.786314,0
