# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.258414,0.000002,0.245166,0.000008
0.314203,0.000000,0.268798,0.000001
0.337567,0.000000,0.336944,0.000000
0.281282,0.000000,0.233273,0.000022
0.362507,0.000000,0.365349,0.000000
0.358381,0.000000,0.342136,0.000000
0.390980,0.000000,0.374778,0.000000
0.350625,0.000000,0.320854,0.000000
0.397425,0.000000,0.395467,0.000000
0.350200,0.000000,0.325129,0.000000
0.424192,0.000000,0.430196,0.000000
0.305338,0.000000,0.276256,0.000000
0.364480,0.000000,0.345620,0.000000
0.366066,0.000000,0.359421,0.000000
0.360495,0.000000,0.341372,0.000000
0.219106,0.000070,0.180733,0.001085
0.404728,0.000000,0.375230,0.000000
0.409568,0.000000,0.394572,0.000000
0.399938,0.000000,0.380120,0.000000
0.396802,0.000000,0.370820,0.000000
0.421292,0.000000,0.403639,0.000000
0.428505,0.000000,0.421200,0.000000
0.390919,0.000000,0.379295,0.000000
0.420400,0.000000,0.403414,0.000000
0.413777,0.000000,0.391868,0.000000
0.417354,0.000000,0.402790,0.000000
0.424146,0.000000,0.406347,0.000000
0.432227,0.000000,0.417995,0.000000
0.424872,0.000000,0.406396,0.000000
0.428363,0.000000,0.407348,0.000000
