# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.311853,0.000000,0.313567,0.000000
0.317828,0.000000,0.347249,0.000000
0.349835,0.000000,0.347797,0.000000
0.380441,0.000000,0.374306,0.000000
0.313010,0.000000,0.346052,0.000000
0.347275,0.000000,0.300357,0.000000
0.375849,0.000000,0.365120,0.000000
0.350185,0.000000,0.363426,0.000000
0.291156,0.000000,0.259256,0.000002
0.362393,0.000000,0.345497,0.000000
0.389853,0.000000,0.363840,0.000000
0.294898,0.000000,0.245513,0.000008
0.166387,0.002661,0.136722,0.013776
0.368391,0.000000,0.350662,0.000000
0.373223,0.000000,0.373329,0.000000
0.403247,0.000000,0.382793,0.000000
0.337679,0.000000,0.318802,0.000000
0.394790,0.000000,0.364301,0.000000
0.360627,0.000000,0.322532,0.000000
0.374516,0.000000,0.366328,0.000000
0.398206,0.000000,0.382932,0.000000
0.386201,0.000000,0.382305,0.000000
0.389416,0.000000,0.366227,0.000000
0.365132,0.000000,0.341432,0.000000
0.382520,0.000000,0.359709,0.000000
0.395485,0.000000,0.382585,0.000000
0.376472,0.000000,0.352918,0.000000
0.375074,0.000000,0.348783,0.000000
0.404838,0.000000,0.384165,0.000000
0.404297,0.000000,0.380743,0.000000
