x_S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.464461,0,0.495596,0
0.503767,0,0.542643,0
0.513129,0,0.569673,0
0.497505,0,0.497363,0
0.514623,0,0.546984,0
0.653875,0,0.609671,0
0.558947,0,0.615376,0
0.684066,0,0.652557,0
0.653923,0,0.6796,0
0.685746,0,0.673689,0
0.656632,0,0.692866,0
0.707005,0,0.709008,0
0.715262,0,0.683578,0
0.725862,0,0.699091,0
0.730429,0,0.723888,0
0.757039,0,0.740255,0
0.772289,0,0.759292,0
0.772101,0,0.754572,0
0.703412,0,0.743446,0
0.784825,0,0.775917,0
0.721307,0,0.690786,0
0.771874,0,0.772472,0
0.764198,0,0.733555,0
0.791774,0,0.795839,0
0.79712,0,0.806234,0
0.795044,0,0.786154,0
0.786538,0,0.782799,0
0.808433,0,0.78987,0
0.805078,0,0.801469,0
0.794449,0,0.792693,0
0.811185,0,0.80286,0
0.805202,0,0.795877,0
0.804509,0,0.798812,0
0.806207,0,0.80419,0
0.806055,0,0.778047,0
0.810716,0,0.792007,0
0.807929,0,0.795823,0
0.804882,0,0.792197,0
0.818663,0,0.79647,0
0.818196,0,0.799549,0
0.820686,0,0.822647,0
0.825389,0,0.799644,0
0.818529,0,0.800411,0
0.815981,0,0.782503,0
0.793857,0,0.745689,0
0.814844,0,0.784377,0
0.827528,0,0.801274,0
0.78729,0,0.72607,0
0.82045,0,0.795406,0
0.828759,0,0.819214,0
0.823213,0,0.821088,0
0.816762,0,0.789185,0
0.826948,0,0.808911,0
0.823296,0,0.81955,0
0.813507,0,0.797773,0
0.838544,0,0.824113,0
0.809958,0,0.775568,0
0.827178,0,0.794768,0
0.801812,0,0.750885,0
0.824872,0,0.799292,0
0.830823,0,0.819884,0
0.837394,0,0.829021,0
0.82774,0,0.800927,0
0.836791,0,0.81134,0
0.833693,0,0.812344,0
0.836602,0,0.833854,0
0.83634,0,0.811372,0
0.825806,0,0.797808,0
0.828183,0,0.79468,0
0.842485,0,0.828269,0
0.842684,0,0.8338,0
0.843606,0,0.826571,0
0.832502,0,0.819853,0
0.838048,0,0.808291,0
0.844901,0,0.825839,0
0.83753,0,0.816547,0
0.845348,0,0.828186,0
0.839151,0,0.814528,0
0.834165,0,0.806528,0
0.840109,0,0.814795,0
0.840782,0,0.819069,0
0.840671,0,0.817171,0
0.842807,0,0.825186,0
0.845009,0,0.8266,0
0.84542,0,0.833557,0
0.83973,0,0.816326,0
0.83597,0,0.80827,0
0.841788,0,0.817082,0
0.841448,0,0.817658,0
0.841896,0,0.817697,0
