# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.058451,0.294199,0.045931,0.409942
0.076937,0.167106,0.028477,0.609551
0.083869,0.131948,0.015684,0.778531
0.094432,0.089696,0.016791,0.763340
0.079139,0.155251,0.042433,0.446548
0.102675,0.064910,0.065993,0.236185
0.083751,0.132497,0.019020,0.733057
0.097032,0.081170,0.040916,0.462982
0.103170,0.063621,0.048561,0.383628
0.117983,0.033762,0.057840,0.299290
0.112004,0.043944,0.044047,0.429431
0.106829,0.054733,0.049166,0.377723
0.094526,0.089376,0.051469,0.355760
0.097495,0.079723,0.041524,0.456359
0.109069,0.049819,0.070840,0.203446
0.102587,0.065140,0.059941,0.282043
0.104626,0.059950,0.053966,0.332874
0.103751,0.062134,0.057236,0.304370
0.116214,0.036541,0.054339,0.329541
0.099712,0.073077,0.064694,0.245554
0.099801,0.072820,0.040822,0.464004
0.091519,0.100087,0.044263,0.427169
0.112172,0.043626,0.060352,0.278755
0.103186,0.063579,0.052975,0.341841
0.099704,0.073100,0.052680,0.344540
0.099693,0.073133,0.038661,0.488018
0.103861,0.061856,0.049527,0.374223
0.099711,0.073081,0.058927,0.290283
0.099866,0.072633,0.046274,0.406446
0.100343,0.071270,0.049156,0.377820
