# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.484723,0.000000,0.372594,0.000000
0.559152,0.000000,0.456800,0.000000
0.573442,0.000000,0.455994,0.000000
0.565737,0.000000,0.439526,0.000000
0.556967,0.000000,0.481109,0.000000
0.580724,0.000000,0.474221,0.000000
0.571901,0.000000,0.455039,0.000000
0.588229,0.000000,0.466091,0.000000
0.570440,0.000000,0.430629,0.000000
0.550425,0.000000,0.384817,0.000000
0.560087,0.000000,0.411616,0.000000
0.559068,0.000000,0.416261,0.000000
0.562364,0.000000,0.445102,0.000000
0.583929,0.000000,0.440348,0.000000
0.569798,0.000000,0.467597,0.000000
0.554508,0.000000,0.407722,0.000000
0.574735,0.000000,0.432289,0.000000
0.571174,0.000000,0.464766,0.000000
0.554725,0.000000,0.416898,0.000000
0.577144,0.000000,0.489285,0.000000
0.574212,0.000000,0.447697,0.000000
0.563757,0.000000,0.469085,0.000000
0.572777,0.000000,0.427214,0.000000
0.585499,0.000000,0.478826,0.000000
0.579876,0.000000,0.459152,0.000000
0.589553,0.000000,0.459381,0.000000
0.579964,0.000000,0.461934,0.000000
0.579304,0.000000,0.489006,0.000000
0.570109,0.000000,0.456692,0.000000
0.573026,0.000000,0.463206,0.000000
