x_S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.488384,0,0.529398,0
0.384375,0,0.404241,0
0.447634,0,0.480565,0
0.451342,0,0.457297,0
0.437496,0,0.484611,0
0.494323,0,0.537807,0
0.462279,0,0.495225,0
0.497485,0,0.551075,0
0.48564,0,0.55299,0
0.469001,0,0.504836,0
0.385881,0,0.454308,0
0.492665,0,0.498184,0
0.495402,0,0.532598,0
0.493963,0,0.496452,0
0.532883,0,0.555367,0
0.522458,0,0.584007,0
0.528141,0,0.550985,0
0.552547,0,0.576098,0
0.551374,0,0.569247,0
0.584427,0,0.606231,0
0.557573,0,0.57583,0
0.598508,0,0.615879,0
0.591495,0,0.586248,0
0.634513,0,0.655248,0
0.614345,0,0.625647,0
0.618718,0,0.632488,0
0.618509,0,0.621616,0
0.652431,0,0.656655,0
0.659168,0,0.662294,0
0.652662,0,0.666677,0
0.629453,0,0.625748,0
0.661196,0,0.669809,0
0.661406,0,0.666891,0
0.661897,0,0.669221,0
0.66319,0,0.657642,0
0.640865,0,0.639189,0
0.647825,0,0.631153,0
0.690623,0,0.692759,0
0.666363,0,0.678433,0
0.657894,0,0.677777,0
0.686148,0,0.691438,0
0.697852,0,0.699042,0
0.687602,0,0.69176,0
0.71637,0,0.723992,0
0.703732,0,0.704865,0
0.712894,0,0.72257,0
0.696374,0,0.712886,0
0.707328,0,0.705282,0
0.713444,0,0.714017,0
0.735941,0,0.743474,0
0.716588,0,0.727936,0
0.711556,0,0.698551,0
0.722673,0,0.718112,0
0.744048,0,0.764015,0
0.719337,0,0.706234,0
0.732959,0,0.734582,0
0.742333,0,0.746188,0
0.740214,0,0.736123,0
0.750643,0,0.761397,0
0.717256,0,0.705322,0
0.743384,0,0.741679,0
0.750758,0,0.757782,0
0.739632,0,0.738132,0
0.745606,0,0.752405,0
0.757409,0,0.76374,0
0.741606,0,0.744197,0
0.743068,0,0.755977,0
0.752637,0,0.762694,0
0.754021,0,0.7619,0
0.742135,0,0.740364,0
0.735883,0,0.724228,0
0.757377,0,0.766485,0
0.764313,0,0.772473,0
0.762229,0,0.760884,0
0.768509,0,0.782077,0
0.76528,0,0.774074,0
0.770928,0,0.776269,0
0.771648,0,0.783676,0
0.772275,0,0.777075,0
0.770418,0,0.772592,0
0.767611,0,0.776885,0
0.775172,0,0.781708,0
0.780318,0,0.791668,0
0.779472,0,0.786841,0
0.768368,0,0.770968,0
0.779782,0,0.788311,0
0.780199,0,0.791172,0
0.777877,0,0.784423,0
0.77758,0,0.785976,0
0.778458,0,0.787391,0
