# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.220020,0.000065,0.221384,0.000058
0.119811,0.031081,0.147456,0.007849
0.172023,0.001886,0.204561,0.000210
0.197484,0.000349,0.167024,0.002561
0.203889,0.000220,0.224233,0.000046
0.234654,0.000020,0.271942,0.000001
0.187854,0.000677,0.224299,0.000046
0.234382,0.000020,0.252728,0.000004
0.233272,0.000022,0.275533,0.000000
0.195862,0.000391,0.193075,0.000474
0.224001,0.000047,0.246022,0.000007
0.223166,0.000051,0.207926,0.000164
0.228469,0.000033,0.232909,0.000023
0.210507,0.000135,0.196272,0.000380
0.248695,0.000006,0.261547,0.000002
0.244887,0.000008,0.255999,0.000003
0.255437,0.000003,0.246366,0.000007
0.262142,0.000002,0.264005,0.000001
0.264549,0.000001,0.274234,0.000001
0.285666,0.000000,0.281055,0.000000
0.301959,0.000000,0.286843,0.000000
0.288518,0.000000,0.305329,0.000000
0.273393,0.000001,0.263764,0.000001
0.306994,0.000000,0.317122,0.000000
0.294721,0.000000,0.308943,0.000000
0.293251,0.000000,0.307808,0.000000
0.294374,0.000000,0.291725,0.000000
0.317885,0.000000,0.321446,0.000000
0.338175,0.000000,0.343919,0.000000
0.315256,0.000000,0.328186,0.000000
0.299004,0.000000,0.294955,0.000000
0.330447,0.000000,0.342956,0.000000
0.331793,0.000000,0.339244,0.000000
0.312293,0.000000,0.317162,0.000000
0.347394,0.000000,0.343621,0.000000
0.302960,0.000000,0.303670,0.000000
0.309894,0.000000,0.306261,0.000000
0.355390,0.000000,0.360298,0.000000
0.331218,0.000000,0.331301,0.000000
0.291655,0.000000,0.305268,0.000000
0.335252,0.000000,0.335454,0.000000
0.357828,0.000000,0.362801,0.000000
0.359482,0.000000,0.360726,0.000000
0.387604,0.000000,0.396806,0.000000
0.384251,0.000000,0.384235,0.000000
0.361749,0.000000,0.360263,0.000000
0.332576,0.000000,0.342619,0.000000
0.375685,0.000000,0.369989,0.000000
0.367753,0.000000,0.355351,0.000000
0.393510,0.000000,0.395617,0.000000
0.350717,0.000000,0.352700,0.000000
0.354182,0.000000,0.342091,0.000000
0.400701,0.000000,0.394518,0.000000
0.395826,0.000000,0.403743,0.000000
0.363246,0.000000,0.341527,0.000000
0.372611,0.000000,0.366910,0.000000
0.405105,0.000000,0.403556,0.000000
0.389436,0.000000,0.380139,0.000000
0.398930,0.000000,0.399003,0.000000
0.356938,0.000000,0.336835,0.000000
0.391858,0.000000,0.377164,0.000000
0.397844,0.000000,0.392757,0.000000
0.396192,0.000000,0.372300,0.000000
0.406772,0.000000,0.387462,0.000000
0.404268,0.000000,0.396562,0.000000
0.362944,0.000000,0.346590,0.000000
0.376366,0.000000,0.367886,0.000000
0.384476,0.000000,0.370266,0.000000
0.400424,0.000000,0.383358,0.000000
0.369578,0.000000,0.351607,0.000000
0.393418,0.000000,0.380834,0.000000
0.393548,0.000000,0.382644,0.000000
0.428030,0.000000,0.417001,0.000000
0.400985,0.000000,0.384621,0.000000
0.421078,0.000000,0.410625,0.000000
0.412132,0.000000,0.402451,0.000000
0.431709,0.000000,0.414751,0.000000
0.418144,0.000000,0.405708,0.000000
0.419664,0.000000,0.405745,0.000000
0.428150,0.000000,0.414407,0.000000
0.417965,0.000000,0.402563,0.000000
0.421212,0.000000,0.407723,0.000000
0.424761,0.000000,0.414738,0.000000
0.429974,0.000000,0.419795,0.000000
0.409553,0.000000,0.389828,0.000000
0.426914,0.000000,0.410105,0.000000
0.425568,0.000000,0.413292,0.000000
0.428735,0.000000,0.418087,0.000000
0.420868,0.000000,0.406321,0.000000
0.427531,0.000000,0.413448,0.000000
