x_S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.519307,0,0.58319,0
0.501752,0,0.56244,0
0.515627,0,0.600482,0
0.548352,0,0.596713,0
0.600569,0,0.619756,0
0.593341,0,0.633483,0
0.611175,0,0.628609,0
0.635339,0,0.636011,0
0.628252,0,0.660213,0
0.628517,0,0.632177,0
0.656317,0,0.637766,0
0.625997,0,0.613058,0
0.633534,0,0.617025,0
0.666173,0,0.664416,0
0.64115,0,0.578303,0
0.652115,0,0.607428,0
0.640863,0,0.605265,0
0.654413,0,0.633367,0
0.652221,0,0.647812,0
0.646658,0,0.62781,0
0.676898,0,0.669732,0
0.649244,0,0.652418,0
0.648031,0,0.622855,0
0.659298,0,0.640352,0
0.675655,0,0.679752,0
0.673798,0,0.657822,0
0.677586,0,0.669337,0
0.66235,0,0.668354,0
0.67007,0,0.650946,0
0.678925,0,0.67522,0
0.676214,0,0.673943,0
0.638158,0,0.599313,0
0.679212,0,0.692575,0
0.689304,0,0.691217,0
0.638859,0,0.600351,0
0.680796,0,0.677146,0
0.708223,0,0.742179,0
0.689717,0,0.712458,0
0.706361,0,0.735841,0
0.716378,0,0.74964,0
0.697464,0,0.726127,0
0.648502,0,0.638217,0
0.714352,0,0.737205,0
0.703535,0,0.723238,0
0.705334,0,0.72485,0
0.699156,0,0.743486,0
0.711086,0,0.749029,0
0.697335,0,0.704937,0
0.718521,0,0.758806,0
0.714434,0,0.748893,0
0.706082,0,0.731733,0
0.718828,0,0.76047,0
0.704884,0,0.737647,0
0.710348,0,0.732856,0
0.707045,0,0.746378,0
0.706482,0,0.737337,0
0.730378,0,0.76561,0
0.721494,0,0.772652,0
0.716811,0,0.742253,0
0.719509,0,0.753622,0
0.713888,0,0.756861,0
0.698062,0,0.745275,0
0.721418,0,0.769137,0
0.72892,0,0.77497,0
0.733987,0,0.786029,0
0.690162,0,0.725624,0
0.72792,0,0.779122,0
0.728527,0,0.779531,0
0.721309,0,0.76705,0
0.720501,0,0.764029,0
0.71457,0,0.767629,0
0.71499,0,0.765974,0
0.711426,0,0.753784,0
0.719896,0,0.777933,0
0.716717,0,0.767932,0
0.692027,0,0.729974,0
0.717931,0,0.763246,0
0.711696,0,0.760406,0
0.722847,0,0.778902,0
0.712632,0,0.769425,0
0.724799,0,0.784089,0
0.725254,0,0.780556,0
0.715759,0,0.767711,0
0.716904,0,0.773504,0
0.716055,0,0.769169,0
0.718341,0,0.778049,0
0.713621,0,0.775119,0
0.716693,0,0.775439,0
0.718043,0,0.778971,0
0.716775,0,0.776385,0
