# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.144272,0.009310,0.224402,0.000046
0.115172,0.038267,0.185017,0.000819
0.125625,0.023730,0.219481,0.000068
0.164520,0.002976,0.237937,0.000015
0.208352,0.000158,0.252725,0.000004
0.189789,0.000594,0.263363,0.000002
0.210188,0.000138,0.260256,0.000002
0.233068,0.000023,0.266630,0.000001
0.233104,0.000023,0.290883,0.000000
0.228062,0.000034,0.257320,0.000003
0.259332,0.000002,0.254162,0.000004
0.220723,0.000061,0.252336,0.000004
0.222744,0.000052,0.235558,0.000018
0.260164,0.000002,0.275935,0.000000
0.264132,0.000001,0.245454,0.000008
0.255431,0.000003,0.243417,0.000009
0.247103,0.000007,0.235006,0.000019
0.249925,0.000005,0.253946,0.000004
0.237339,0.000016,0.275692,0.000000
0.242365,0.000010,0.259270,0.000002
0.285323,0.000000,0.297567,0.000000
0.247007,0.000007,0.276198,0.000000
0.264531,0.000001,0.248008,0.000006
0.266632,0.000001,0.274079,0.000001
0.273940,0.000001,0.307167,0.000000
0.294066,0.000000,0.283617,0.000000
0.288140,0.000000,0.303999,0.000000
0.260151,0.000002,0.300596,0.000000
0.277189,0.000000,0.264089,0.000001
0.302963,0.000000,0.296253,0.000000
0.287312,0.000000,0.304538,0.000000
0.251716,0.000004,0.224840,0.000044
0.275662,0.000000,0.307923,0.000000
0.324328,0.000000,0.315218,0.000000
0.271591,0.000001,0.227467,0.000036
0.314146,0.000000,0.305591,0.000000
0.319305,0.000000,0.343723,0.000000
0.277918,0.000000,0.311320,0.000000
0.315673,0.000000,0.347869,0.000000
0.325843,0.000000,0.355199,0.000000
0.330252,0.000000,0.349042,0.000000
0.284518,0.000000,0.265459,0.000001
0.342442,0.000000,0.357283,0.000000
0.320371,0.000000,0.326790,0.000000
0.332296,0.000000,0.349076,0.000000
0.312668,0.000000,0.343332,0.000000
0.319682,0.000000,0.347213,0.000000
0.320738,0.000000,0.326227,0.000000
0.333231,0.000000,0.369121,0.000000
0.331617,0.000000,0.348874,0.000000
0.318091,0.000000,0.343634,0.000000
0.337610,0.000000,0.361781,0.000000
0.335971,0.000000,0.351206,0.000000
0.332475,0.000000,0.345684,0.000000
0.331291,0.000000,0.350280,0.000000
0.331750,0.000000,0.342468,0.000000
0.351481,0.000000,0.369680,0.000000
0.330771,0.000000,0.368502,0.000000
0.361434,0.000000,0.361290,0.000000
0.356449,0.000000,0.367035,0.000000
0.334522,0.000000,0.355462,0.000000
0.348804,0.000000,0.355233,0.000000
0.376930,0.000000,0.381373,0.000000
0.362121,0.000000,0.375717,0.000000
0.369986,0.000000,0.391125,0.000000
0.319356,0.000000,0.331078,0.000000
0.358423,0.000000,0.386904,0.000000
0.363069,0.000000,0.386694,0.000000
0.372492,0.000000,0.394482,0.000000
0.383816,0.000000,0.396337,0.000000
0.348047,0.000000,0.372928,0.000000
0.358867,0.000000,0.379106,0.000000
0.359260,0.000000,0.371929,0.000000
0.384683,0.000000,0.407338,0.000000
0.375153,0.000000,0.393726,0.000000
0.347816,0.000000,0.355690,0.000000
0.372084,0.000000,0.388416,0.000000
0.376593,0.000000,0.387321,0.000000
0.373937,0.000000,0.400315,0.000000
0.362030,0.000000,0.390146,0.000000
0.374676,0.000000,0.402193,0.000000
0.378790,0.000000,0.408576,0.000000
0.372537,0.000000,0.394219,0.000000
0.368946,0.000000,0.392805,0.000000
0.381121,0.000000,0.396615,0.000000
0.375144,0.000000,0.396446,0.000000
0.380122,0.000000,0.400181,0.000000
0.380376,0.000000,0.400904,0.000000
0.378647,0.000000,0.401609,0.000000
0.380610,0.000000,0.401330,0.000000
