# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.132016,0.000000,0.139064,0.000000
0.142846,0.000000,0.140093,0.000000
0.004027,0.801785,-0.002920,0.855550
0.116695,0.000000,0.116554,0.000000
0.197465,0.000000,0.207089,0.000000
0.049574,0.001988,0.033603,0.036155
0.195630,0.000000,0.187273,0.000000
0.196408,0.000000,0.191644,0.000000
0.210005,0.000000,0.215874,0.000000
0.211048,0.000000,0.204271,0.000000
0.214961,0.000000,0.224945,0.000000
0.245278,0.000000,0.246562,0.000000
0.258507,0.000000,0.265199,0.000000
0.221241,0.000000,0.234913,0.000000
0.260392,0.000000,0.277294,0.000000
0.269304,0.000000,0.270533,0.000000
0.215062,0.000000,0.233588,0.000000
0.246956,0.000000,0.239566,0.000000
0.276739,0.000000,0.276347,0.000000
0.285072,0.000000,0.286242,0.000000
0.284610,0.000000,0.289037,0.000000
0.285111,0.000000,0.276519,0.000000
0.258938,0.000000,0.264069,0.000000
0.272817,0.000000,0.263473,0.000000
0.300468,0.000000,0.297974,0.000000
0.299740,0.000000,0.301598,0.000000
0.303629,0.000000,0.301293,0.000000
0.280559,0.000000,0.293780,0.000000
0.301801,0.000000,0.296750,0.000000
0.295918,0.000000,0.293042,0.000000
0.288149,0.000000,0.294766,0.000000
0.101443,0.000000,0.101924,0.000000
0.295390,0.000000,0.303017,0.000000
0.331189,0.000000,0.328702,0.000000
0.279025,0.000000,0.277810,0.000000
0.334184,0.000000,0.331531,0.000000
0.319497,0.000000,0.320917,0.000000
0.335043,0.000000,0.331396,0.000000
0.287277,0.000000,0.286455,0.000000
0.349387,0.000000,0.350859,0.000000
0.330764,0.000000,0.329073,0.000000
0.345773,0.000000,0.346838,0.000000
0.348995,0.000000,0.352963,0.000000
0.336579,0.000000,0.340949,0.000000
0.344767,0.000000,0.346468,0.000000
0.343606,0.000000,0.349425,0.000000
0.314811,0.000000,0.326593,0.000000
0.340493,0.000000,0.345559,0.000000
0.373184,0.000000,0.380719,0.000000
0.368599,0.000000,0.375361,0.000000
0.333784,0.000000,0.338285,0.000000
0.303383,0.000000,0.306595,0.000000
0.353748,0.000000,0.361619,0.000000
0.380836,0.000000,0.387070,0.000000
0.366991,0.000000,0.368734,0.000000
0.393751,0.000000,0.399592,0.000000
0.351023,0.000000,0.361405,0.000000
0.394591,0.000000,0.400475,0.000000
0.394360,0.000000,0.400896,0.000000
0.403736,0.000000,0.417326,0.000000
0.407042,0.000000,0.417745,0.000000
0.396693,0.000000,0.405918,0.000000
0.369814,0.000000,0.375448,0.000000
0.401040,0.000000,0.406019,0.000000
0.416293,0.000000,0.424452,0.000000
0.405989,0.000000,0.420368,0.000000
0.422015,0.000000,0.432574,0.000000
0.379097,0.000000,0.389406,0.000000
0.422074,0.000000,0.434733,0.000000
0.412615,0.000000,0.423122,0.000000
0.410261,0.000000,0.414564,0.000000
0.417906,0.000000,0.431684,0.000000
0.400913,0.000000,0.408048,0.000000
0.440861,0.000000,0.452595,0.000000
0.451897,0.000000,0.467986,0.000000
0.429819,0.000000,0.439191,0.000000
0.457006,0.000000,0.474587,0.000000
0.401962,0.000000,0.407448,0.000000
0.435383,0.000000,0.443347,0.000000
0.450246,0.000000,0.462043,0.000000
0.441259,0.000000,0.451082,0.000000
0.455534,0.000000,0.471102,0.000000
0.468777,0.000000,0.491047,0.000000
0.459734,0.000000,0.481624,0.000000
0.447064,0.000000,0.457205,0.000000
0.462225,0.000000,0.474375,0.000000
0.460652,0.000000,0.475417,0.000000
0.465901,0.000000,0.484124,0.000000
0.465606,0.000000,0.483172,0.000000
0.469914,0.000000,0.489755,0.000000
