x_S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.439037,0,0.435912,0
-0.101192,0.010947,-0.020855,0.146464
0.60443,0,0.568839,0
0.602269,0,0.544629,0
0.655632,0,0.636727,0
0.609541,0,0.555908,0
0.632183,0,0.597377,0
0.671639,0,0.664705,0
0.748491,0,0.741289,0
0.60059,0,0.585422,0
0.728022,0,0.721056,0
0.73404,0,0.6982,0
0.763116,0,0.772717,0
0.760752,0,0.7581,0
0.763725,0,0.758301,0
0.755179,0,0.733297,0
0.754036,0,0.768011,0
0.726753,0,0.718939,0
0.78749,0,0.795773,0
0.771204,0,0.776126,0
0.765218,0,0.797345,0
0.766039,0,0.756008,0
0.765297,0,0.755483,0
0.754907,0,0.764967,0
0.747759,0,0.733918,0
0.782548,0,0.793922,0
0.79188,0,0.822932,0
0.7831,0,0.800536,0
0.752714,0,0.778449,0
0.765557,0,0.803856,0
0.768497,0,0.802611,0
0.766559,0,0.787623,0
0.770353,0,0.790261,0
0.760769,0,0.788679,0
0.750886,0,0.779109,0
0.766196,0,0.810319,0
0.750067,0,0.794454,0
0.75334,0,0.80665,0
0.756505,0,0.805264,0
0.780638,0,0.818884,0
0.777679,0,0.78926,0
0.736807,0,0.801128,0
0.77207,0,0.79651,0
0.761726,0,0.788299,0
0.759402,0,0.79824,0
0.794329,0,0.827523,0
0.759827,0,0.792563,0
0.761957,0,0.793923,0
0.779453,0,0.837578,0
0.768915,0,0.81158,0
0.752951,0,0.795593,0
0.801669,0,0.837218,0
0.782046,0,0.824099,0
0.695446,0,0.742998,0
0.770196,0,0.80353,0
0.795573,0,0.82266,0
0.769973,0,0.823242,0
0.782138,0,0.806685,0
0.779439,0,0.817143,0
0.789232,0,0.836366,0
0.778594,0,0.817654,0
0.780257,0,0.827878,0
0.777972,0,0.819758,0
0.780344,0,0.843608,0
0.803881,0,0.82944,0
0.784635,0,0.828431,0
0.774963,0,0.826113,0
0.785828,0,0.825085,0
0.787503,0,0.8131,0
0.800746,0,0.834451,0
0.781052,0,0.830494,0
0.801531,0,0.839734,0
0.782001,0,0.817993,0
0.801681,0,0.838226,0
0.796451,0,0.83345,0
0.80063,0,0.829048,0
0.800046,0,0.833342,0
0.798059,0,0.832505,0
0.808142,0,0.838829,0
0.803456,0,0.84956,0
0.798717,0,0.84544,0
0.79414,0,0.834722,0
0.800327,0,0.841545,0
0.799579,0,0.841569,0
0.799895,0,0.84189,0
0.802851,0,0.847998,0
0.803871,0,0.847952,0
0.803148,0,0.84745,0
0.808542,0,0.849174,0
0.805428,0,0.845621,0
