# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.160100,0.003861,0.157348,0.004525
0.084124,0.130772,0.085983,0.122449
0.188014,0.000670,0.187715,0.000684
0.160534,0.003764,0.241035,0.000012
0.203319,0.000229,0.251743,0.000004
0.188086,0.000667,0.258220,0.000002
0.189196,0.000619,0.234615,0.000020
0.210090,0.000139,0.264297,0.000001
0.250949,0.000005,0.263227,0.000002
0.207166,0.000173,0.269610,0.000001
0.215037,0.000096,0.232308,0.000024
0.234418,0.000020,0.250952,0.000005
0.254914,0.000003,0.257641,0.000003
0.221334,0.000059,0.260319,0.000002
0.256601,0.000003,0.306066,0.000000
0.265864,0.000001,0.288999,0.000000
0.217963,0.000076,0.252719,0.000004
0.292896,0.000000,0.317057,0.000000
0.287621,0.000000,0.294562,0.000000
0.278421,0.000000,0.315810,0.000000
0.272486,0.000001,0.320182,0.000000
0.296602,0.000000,0.307785,0.000000
0.314969,0.000000,0.323407,0.000000
0.323129,0.000000,0.345344,0.000000
0.321674,0.000000,0.345395,0.000000
0.318470,0.000000,0.360812,0.000000
0.314637,0.000000,0.341081,0.000000
0.332564,0.000000,0.380617,0.000000
0.369938,0.000000,0.395947,0.000000
0.306382,0.000000,0.337229,0.000000
0.349878,0.000000,0.390848,0.000000
0.336091,0.000000,0.373252,0.000000
0.358542,0.000000,0.393234,0.000000
0.357315,0.000000,0.365410,0.000000
0.389085,0.000000,0.417488,0.000000
0.383919,0.000000,0.407282,0.000000
0.387117,0.000000,0.420562,0.000000
0.376598,0.000000,0.401100,0.000000
0.418164,0.000000,0.449463,0.000000
0.382981,0.000000,0.431094,0.000000
0.417125,0.000000,0.442978,0.000000
0.386093,0.000000,0.424576,0.000000
0.453509,0.000000,0.494154,0.000000
0.378826,0.000000,0.434886,0.000000
0.420984,0.000000,0.468430,0.000000
0.435303,0.000000,0.471830,0.000000
0.468862,0.000000,0.500759,0.000000
0.432958,0.000000,0.454430,0.000000
0.438571,0.000000,0.479701,0.000000
0.433821,0.000000,0.474583,0.000000
0.452056,0.000000,0.483317,0.000000
0.453767,0.000000,0.487368,0.000000
0.426535,0.000000,0.456298,0.000000
0.470101,0.000000,0.506477,0.000000
0.458632,0.000000,0.499931,0.000000
0.432423,0.000000,0.482865,0.000000
0.457118,0.000000,0.491953,0.000000
0.413953,0.000000,0.459939,0.000000
0.431422,0.000000,0.476523,0.000000
0.459131,0.000000,0.488060,0.000000
0.475810,0.000000,0.512319,0.000000
0.469903,0.000000,0.505503,0.000000
0.471469,0.000000,0.515605,0.000000
0.468694,0.000000,0.522060,0.000000
0.460591,0.000000,0.509601,0.000000
0.488751,0.000000,0.527881,0.000000
0.467835,0.000000,0.525478,0.000000
0.474350,0.000000,0.520560,0.000000
0.470765,0.000000,0.533381,0.000000
0.472512,0.000000,0.525095,0.000000
0.483681,0.000000,0.535320,0.000000
0.504899,0.000000,0.548655,0.000000
0.489892,0.000000,0.535061,0.000000
0.498541,0.000000,0.543025,0.000000
0.493813,0.000000,0.550636,0.000000
0.487599,0.000000,0.541198,0.000000
0.497154,0.000000,0.541692,0.000000
0.490141,0.000000,0.542407,0.000000
0.499319,0.000000,0.554543,0.000000
0.488996,0.000000,0.537199,0.000000
0.492442,0.000000,0.539441,0.000000
0.507765,0.000000,0.553873,0.000000
0.505216,0.000000,0.551981,0.000000
0.502349,0.000000,0.547660,0.000000
0.499690,0.000000,0.542005,0.000000
0.512373,0.000000,0.561253,0.000000
0.508679,0.000000,0.551035,0.000000
0.504856,0.000000,0.554136,0.000000
0.504292,0.000000,0.554072,0.000000
0.506441,0.000000,0.556104,0.000000
