# S_pear_r,S_pear_p,S_spea_r,S_spea_p
-0.021553,0.699124,0.005462,0.921989
0.058107,0.297057,0.088337,0.112505
0.089106,0.109401,0.093725,0.092136
0.022762,0.683143,-0.050463,0.365255
0.100986,0.069468,0.087144,0.117465
0.153164,0.005734,0.092342,0.097061
0.132837,0.016737,0.090690,0.103215
0.104452,0.060379,0.062572,0.261421
0.134272,0.015584,0.092822,0.095328
0.168720,0.002311,0.127671,0.021528
0.125635,0.023718,0.086723,0.119254
0.212169,0.000119,0.178125,0.001284
0.163976,0.003074,0.095033,0.087664
0.181464,0.001034,0.151935,0.006140
0.165723,0.002770,0.140129,0.011568
0.160569,0.003757,0.104120,0.061206
0.160178,0.003843,0.095043,0.087629
0.182448,0.000970,0.134417,0.015471
0.186028,0.000765,0.138872,0.012343
0.191896,0.000514,0.159471,0.004004
0.195200,0.000409,0.145867,0.008550
0.191486,0.000529,0.151532,0.006279
0.157745,0.004423,0.103945,0.061644
0.239307,0.000013,0.199304,0.000306
0.196462,0.000375,0.155358,0.005068
0.197703,0.000343,0.146075,0.008455
0.179471,0.001177,0.135351,0.014763
0.199887,0.000294,0.157646,0.004449
0.202842,0.000238,0.163471,0.003168
0.214232,0.000102,0.177856,0.001306
