x_S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.512033,0,0.517796,0
0.494898,0,0.550752,0
0.520456,0,0.508597,0
0.55062,0,0.543862,0
0.566122,0,0.562659,0
0.460621,0,0.455341,0
0.611295,0,0.585276,0
0.614735,0,0.590544,0
0.641229,0,0.629238,0
0.542676,0,0.562113,0
0.623659,0,0.621632,0
0.610072,0,0.614409,0
0.652805,0,0.636388,0
0.66595,0,0.668877,0
0.657377,0,0.660755,0
0.632382,0,0.624485,0
0.686934,0,0.681797,0
0.691499,0,0.689518,0
0.693229,0,0.697186,0
0.710732,0,0.718799,0
0.718594,0,0.726344,0
0.732553,0,0.718585,0
0.692692,0,0.684488,0
0.72114,0,0.719046,0
0.740186,0,0.743086,0
0.737191,0,0.742001,0
0.741107,0,0.745309,0
0.739345,0,0.728077,0
0.739669,0,0.731562,0
0.756417,0,0.762742,0
0.727139,0,0.74849,0
0.753499,0,0.761167,0
0.747726,0,0.745664,0
0.762575,0,0.768368,0
0.757754,0,0.761889,0
0.773441,0,0.779889,0
0.78083,0,0.783852,0
0.771559,0,0.778333,0
0.788364,0,0.792826,0
0.777772,0,0.789404,0
0.770521,0,0.769032,0
0.794068,0,0.821102,0
0.794181,0,0.819977,0
0.798942,0,0.8089,0
0.798757,0,0.81621,0
0.798007,0,0.81003,0
0.784703,0,0.785546,0
0.810553,0,0.8241,0
0.801252,0,0.809617,0
0.775371,0,0.792885,0
0.803821,0,0.811302,0
0.813962,0,0.830429,0
0.816586,0,0.833544,0
0.803592,0,0.820982,0
0.815901,0,0.82496,0
0.816965,0,0.840758,0
0.816013,0,0.830416,0
0.829672,0,0.845618,0
0.825286,0,0.842937,0
0.812491,0,0.827807,0
0.815263,0,0.824269,0
0.815713,0,0.82836,0
0.821614,0,0.841156,0
0.832263,0,0.849798,0
0.833287,0,0.856574,0
0.823967,0,0.847271,0
0.833768,0,0.854716,0
0.824669,0,0.847695,0
0.832204,0,0.850161,0
0.835537,0,0.852298,0
0.821832,0,0.843891,0
0.834379,0,0.858812,0
0.839822,0,0.860397,0
0.838796,0,0.857232,0
0.845008,0,0.866305,0
0.835669,0,0.857595,0
0.843033,0,0.865973,0
0.835972,0,0.85658,0
0.842878,0,0.861846,0
0.836647,0,0.856846,0
0.846868,0,0.868926,0
0.846822,0,0.868118,0
0.843189,0,0.865437,0
0.846241,0,0.867425,0
0.842784,0,0.86482,0
0.847257,0,0.869464,0
0.844829,0,0.86583,0
0.847219,0,0.868961,0
0.848463,0,0.870003,0
0.847199,0,0.867696,0
