# S_pear_r,S_pear_p,S_spea_r,S_spea_p
-0.032719,0.557321,-0.013345,0.810885
0.236607,0.000017,0.208829,0.000153
0.191102,0.000543,0.175344,0.001532
0.271129,0.000001,0.244076,0.000009
0.169724,0.002173,0.147838,0.007688
0.264754,0.000001,0.218654,0.000072
0.116664,0.035816,0.112630,0.042770
0.220018,0.000065,0.181915,0.001004
0.270545,0.000001,0.214433,0.000100
0.250418,0.000005,0.211597,0.000124
0.220783,0.000061,0.191543,0.000527
0.220275,0.000064,0.198841,0.000317
0.256847,0.000003,0.211296,0.000127
0.256572,0.000003,0.237719,0.000015
0.252602,0.000004,0.209857,0.000142
0.206992,0.000175,0.202546,0.000243
0.218562,0.000073,0.190136,0.000580
0.255273,0.000003,0.209691,0.000143
0.255417,0.000003,0.238344,0.000014
0.233250,0.000022,0.199354,0.000305
0.247130,0.000007,0.211024,0.000130
0.241136,0.000011,0.229597,0.000030
0.261980,0.000002,0.231413,0.000026
0.257604,0.000003,0.228163,0.000034
0.292089,0.000000,0.265003,0.000001
0.244586,0.000008,0.240245,0.000012
0.257366,0.000003,0.240986,0.000012
0.276065,0.000000,0.256995,0.000003
0.262037,0.000002,0.242584,0.000010
0.271421,0.000001,0.256732,0.000003
