# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.447531,0.000000,0.411987,0.000000
0.214286,0.000101,0.217278,0.000080
0.457862,0.000000,0.413968,0.000000
0.469655,0.000000,0.462592,0.000000
0.506125,0.000000,0.480890,0.000000
0.498388,0.000000,0.451052,0.000000
0.501869,0.000000,0.459969,0.000000
0.422932,0.000000,0.412274,0.000000
0.508904,0.000000,0.496788,0.000000
0.509162,0.000000,0.475232,0.000000
0.500311,0.000000,0.484803,0.000000
0.521588,0.000000,0.490728,0.000000
0.557162,0.000000,0.534276,0.000000
0.526700,0.000000,0.504516,0.000000
0.554635,0.000000,0.542294,0.000000
0.548516,0.000000,0.526071,0.000000
0.523606,0.000000,0.515675,0.000000
0.534602,0.000000,0.506078,0.000000
0.551820,0.000000,0.524583,0.000000
0.543374,0.000000,0.520299,0.000000
0.532610,0.000000,0.521342,0.000000
0.562706,0.000000,0.546371,0.000000
0.551602,0.000000,0.527923,0.000000
0.567581,0.000000,0.553786,0.000000
0.544269,0.000000,0.515768,0.000000
0.548688,0.000000,0.527883,0.000000
0.539922,0.000000,0.523464,0.000000
0.536164,0.000000,0.509872,0.000000
0.547912,0.000000,0.528769,0.000000
0.549853,0.000000,0.530688,0.000000
