# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.442820,0.000000,0.436832,0.000000
0.481084,0.000000,0.507907,0.000000
0.246042,0.000007,0.232164,0.000024
0.240940,0.000012,0.262607,0.000002
0.427365,0.000000,0.452275,0.000000
0.457106,0.000000,0.480919,0.000000
0.327903,0.000000,0.354812,0.000000
0.167362,0.002509,0.168825,0.002296
0.489600,0.000000,0.492152,0.000000
0.420186,0.000000,0.422646,0.000000
0.474537,0.000000,0.478496,0.000000
0.507684,0.000000,0.528227,0.000000
0.387298,0.000000,0.413241,0.000000
0.403483,0.000000,0.422947,0.000000
0.513216,0.000000,0.543264,0.000000
0.495338,0.000000,0.511816,0.000000
0.423837,0.000000,0.473207,0.000000
0.525835,0.000000,0.533056,0.000000
0.509752,0.000000,0.528933,0.000000
0.247876,0.000006,0.312347,0.000000
0.472609,0.000000,0.490946,0.000000
0.507037,0.000000,0.525346,0.000000
0.491534,0.000000,0.516623,0.000000
0.530573,0.000000,0.543627,0.000000
0.471031,0.000000,0.467547,0.000000
0.503883,0.000000,0.528965,0.000000
0.553610,0.000000,0.572228,0.000000
0.427417,0.000000,0.423882,0.000000
0.560948,0.000000,0.564319,0.000000
0.424432,0.000000,0.413441,0.000000
0.576846,0.000000,0.573321,0.000000
0.519927,0.000000,0.510059,0.000000
0.537715,0.000000,0.529172,0.000000
0.586698,0.000000,0.589124,0.000000
0.511290,0.000000,0.523654,0.000000
0.484295,0.000000,0.495999,0.000000
0.490598,0.000000,0.491673,0.000000
0.561806,0.000000,0.561031,0.000000
0.528127,0.000000,0.521008,0.000000
0.541713,0.000000,0.535757,0.000000
0.609392,0.000000,0.618023,0.000000
0.558779,0.000000,0.553029,0.000000
0.625434,0.000000,0.635332,0.000000
0.378936,0.000000,0.384664,0.000000
0.490578,0.000000,0.488479,0.000000
0.510592,0.000000,0.499774,0.000000
0.546569,0.000000,0.528350,0.000000
0.557185,0.000000,0.540829,0.000000
0.531333,0.000000,0.532171,0.000000
0.493713,0.000000,0.475701,0.000000
0.490947,0.000000,0.508412,0.000000
0.617177,0.000000,0.615962,0.000000
0.488706,0.000000,0.505324,0.000000
0.618929,0.000000,0.659897,0.000000
0.603208,0.000000,0.604208,0.000000
0.616949,0.000000,0.617080,0.000000
0.599459,0.000000,0.592487,0.000000
0.568647,0.000000,0.574057,0.000000
0.591761,0.000000,0.594933,0.000000
0.512350,0.000000,0.513995,0.000000
0.658704,0.000000,0.658765,0.000000
0.491313,0.000000,0.479161,0.000000
0.636933,0.000000,0.646993,0.000000
0.640808,0.000000,0.654981,0.000000
0.654082,0.000000,0.661300,0.000000
0.555433,0.000000,0.552717,0.000000
0.631872,0.000000,0.652350,0.000000
0.572858,0.000000,0.582538,0.000000
0.634652,0.000000,0.648623,0.000000
0.590873,0.000000,0.605917,0.000000
0.609444,0.000000,0.619607,0.000000
0.627772,0.000000,0.638681,0.000000
0.645937,0.000000,0.653452,0.000000
0.568557,0.000000,0.566775,0.000000
0.629054,0.000000,0.636978,0.000000
0.628397,0.000000,0.639722,0.000000
0.568782,0.000000,0.575959,0.000000
0.657103,0.000000,0.678203,0.000000
0.640504,0.000000,0.652401,0.000000
0.610472,0.000000,0.619662,0.000000
0.655194,0.000000,0.661149,0.000000
0.645559,0.000000,0.662242,0.000000
0.641372,0.000000,0.645307,0.000000
0.612912,0.000000,0.620202,0.000000
0.670832,0.000000,0.672758,0.000000
0.626464,0.000000,0.635031,0.000000
0.624538,0.000000,0.636070,0.000000
0.629818,0.000000,0.638785,0.000000
0.614247,0.000000,0.626106,0.000000
0.612681,0.000000,0.622078,0.000000
