x_S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.553841,0,0.560068,0
0.58115,0,0.580009,0
0.612637,0,0.611802,0
0.591896,0,0.601456,0
0.604036,0,0.593605,0
0.599626,0,0.597017,0
0.618429,0,0.638961,0
0.660917,0,0.657013,0
0.560611,0,0.553502,0
0.61551,0,0.625667,0
0.621914,0,0.623545,0
0.590954,0,0.625118,0
0.53737,0,0.566142,0
0.588069,0,0.64725,0
0.627285,0,0.657136,0
0.620962,0,0.641924,0
0.624769,0,0.649045,0
0.62476,0,0.652804,0
0.67673,0,0.705095,0
0.651834,0,0.670941,0
0.432051,0,0.423967,0
0.69363,0,0.718763,0
0.640607,0,0.671698,0
0.677989,0,0.71468,0
0.633939,0,0.671781,0
0.708083,0,0.733197,0
0.652758,0,0.710384,0
0.611053,0,0.662361,0
0.679698,0,0.739825,0
0.661252,0,0.721139,0
0.720599,0,0.771934,0
0.701012,0,0.747991,0
0.710359,0,0.752269,0
0.684211,0,0.732447,0
0.657644,0,0.709286,0
0.730965,0,0.773321,0
0.692052,0,0.720903,0
0.718433,0,0.761137,0
0.699109,0,0.756693,0
0.704643,0,0.754946,0
0.730142,0,0.785919,0
0.648262,0,0.682864,0
0.714159,0,0.759461,0
0.6847,0,0.756418,0
0.693617,0,0.753411,0
0.675629,0,0.742126,0
0.745192,0,0.787251,0
0.715236,0,0.771869,0
0.758235,0,0.795035,0
0.742025,0,0.794094,0
0.779525,0,0.812375,0
0.761403,0,0.807037,0
0.754443,0,0.792286,0
0.759813,0,0.821517,0
0.762321,0,0.810094,0
0.739703,0,0.784077,0
0.754745,0,0.805222,0
0.780283,0,0.820665,0
0.767906,0,0.808624,0
0.725975,0,0.795956,0
0.77399,0,0.819061,0
0.777415,0,0.830774,0
0.777718,0,0.823516,0
0.764817,0,0.812498,0
0.772162,0,0.816034,0
0.792096,0,0.828385,0
0.781285,0,0.823628,0
0.78563,0,0.831711,0
0.744643,0,0.796036,0
0.786664,0,0.827668,0
0.793677,0,0.828506,0
0.783833,0,0.838273,0
0.796451,0,0.83128,0
0.780811,0,0.823103,0
0.790999,0,0.834903,0
0.785581,0,0.825214,0
0.785558,0,0.830788,0
0.78774,0,0.835973,0
0.797001,0,0.836186,0
0.780382,0,0.829518,0
0.779876,0,0.827558,0
0.782646,0,0.829416,0
0.796982,0,0.831324,0
0.788934,0,0.83035,0
0.794154,0,0.833986,0
0.794147,0,0.835387,0
0.795805,0,0.836193,0
0.792295,0,0.836979,0
0.79365,0,0.835526,0
0.795179,0,0.836896,0
