# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.184575,0.000000,0.186809,0.000000
0.370211,0.000000,0.372173,0.000000
0.592975,0.000000,0.609664,0.000000
0.460998,0.000000,0.472565,0.000000
0.513697,0.000000,0.540324,0.000000
0.584333,0.000000,0.600540,0.000000
0.572529,0.000000,0.583446,0.000000
0.634425,0.000000,0.646556,0.000000
0.592829,0.000000,0.614501,0.000000
0.594485,0.000000,0.598808,0.000000
0.566965,0.000000,0.587146,0.000000
0.607423,0.000000,0.608199,0.000000
0.524230,0.000000,0.545018,0.000000
0.613815,0.000000,0.616705,0.000000
0.631766,0.000000,0.639429,0.000000
0.563845,0.000000,0.578587,0.000000
0.602342,0.000000,0.605502,0.000000
0.552601,0.000000,0.569457,0.000000
0.576884,0.000000,0.593487,0.000000
0.540272,0.000000,0.553656,0.000000
0.600662,0.000000,0.605433,0.000000
0.521291,0.000000,0.532491,0.000000
0.552766,0.000000,0.561439,0.000000
0.514782,0.000000,0.532799,0.000000
0.556016,0.000000,0.568389,0.000000
0.568182,0.000000,0.578342,0.000000
0.541221,0.000000,0.552319,0.000000
0.553044,0.000000,0.561423,0.000000
0.566082,0.000000,0.574231,0.000000
0.553087,0.000000,0.559717,0.000000
0.550361,0.000000,0.561532,0.000000
0.527146,0.000000,0.539744,0.000000
0.560590,0.000000,0.566460,0.000000
0.560120,0.000000,0.575517,0.000000
0.528168,0.000000,0.538473,0.000000
0.540522,0.000000,0.550080,0.000000
0.545746,0.000000,0.556697,0.000000
0.549846,0.000000,0.558989,0.000000
0.539762,0.000000,0.545928,0.000000
0.530841,0.000000,0.547938,0.000000
0.537639,0.000000,0.548367,0.000000
0.553786,0.000000,0.561038,0.000000
0.559196,0.000000,0.570675,0.000000
0.556880,0.000000,0.565416,0.000000
0.539936,0.000000,0.548472,0.000000
0.519352,0.000000,0.528171,0.000000
0.530117,0.000000,0.545137,0.000000
0.550077,0.000000,0.554066,0.000000
0.544784,0.000000,0.552092,0.000000
0.513746,0.000000,0.525081,0.000000
0.529711,0.000000,0.534664,0.000000
0.538464,0.000000,0.548911,0.000000
0.534179,0.000000,0.543649,0.000000
0.530748,0.000000,0.544758,0.000000
0.554252,0.000000,0.561341,0.000000
0.546802,0.000000,0.552280,0.000000
0.527907,0.000000,0.539587,0.000000
0.536125,0.000000,0.548156,0.000000
0.542679,0.000000,0.553193,0.000000
0.528989,0.000000,0.539694,0.000000
0.520828,0.000000,0.531595,0.000000
0.535411,0.000000,0.542887,0.000000
0.546440,0.000000,0.556058,0.000000
0.529510,0.000000,0.538526,0.000000
0.498128,0.000000,0.509610,0.000000
0.511585,0.000000,0.521082,0.000000
0.499882,0.000000,0.514549,0.000000
0.506211,0.000000,0.518491,0.000000
0.516183,0.000000,0.529400,0.000000
0.508868,0.000000,0.523494,0.000000
0.513591,0.000000,0.527988,0.000000
0.517228,0.000000,0.526152,0.000000
0.520856,0.000000,0.530677,0.000000
0.503195,0.000000,0.512853,0.000000
0.520081,0.000000,0.534170,0.000000
0.507572,0.000000,0.516485,0.000000
0.501347,0.000000,0.510713,0.000000
0.531628,0.000000,0.541413,0.000000
0.509471,0.000000,0.520977,0.000000
0.529196,0.000000,0.538694,0.000000
0.523826,0.000000,0.531129,0.000000
0.507264,0.000000,0.518740,0.000000
0.520659,0.000000,0.529653,0.000000
0.519474,0.000000,0.527011,0.000000
0.514650,0.000000,0.523691,0.000000
0.512672,0.000000,0.521499,0.000000
0.517496,0.000000,0.525471,0.000000
0.522705,0.000000,0.528861,0.000000
0.515381,0.000000,0.523198,0.000000
0.512515,0.000000,0.521226,0.000000
