# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.240499,0.000012,0.266700,0.000001
0.206329,0.000184,0.210817,0.000132
0.228029,0.000034,0.252782,0.000004
0.226425,0.000039,0.258401,0.000002
0.273273,0.000001,0.270078,0.000001
0.258576,0.000002,0.306459,0.000000
0.261410,0.000002,0.309308,0.000000
0.263573,0.000001,0.250332,0.000005
0.179467,0.001177,0.211741,0.000123
0.269077,0.000001,0.253568,0.000004
0.253678,0.000004,0.279402,0.000000
0.226619,0.000038,0.169047,0.002265
0.076073,0.171941,0.079802,0.151809
0.253100,0.000004,0.249706,0.000005
0.230970,0.000027,0.220304,0.000064
0.254283,0.000004,0.235694,0.000018
0.236833,0.000016,0.212511,0.000116
0.237292,0.000016,0.246448,0.000007
0.231102,0.000027,0.215753,0.000090
0.228406,0.000033,0.211072,0.000129
0.255328,0.000003,0.253562,0.000004
0.244454,0.000009,0.214341,0.000101
0.229654,0.000030,0.226339,0.000039
0.234875,0.000019,0.204641,0.000208
0.260656,0.000002,0.236228,0.000017
0.249532,0.000005,0.220049,0.000065
0.217056,0.000082,0.199961,0.000292
0.241780,0.000011,0.209953,0.000141
0.257314,0.000003,0.217920,0.000077
0.255351,0.000003,0.246004,0.000007
0.262651,0.000002,0.253840,0.000004
0.271493,0.000001,0.254818,0.000003
0.254904,0.000003,0.233573,0.000022
0.257120,0.000003,0.240905,0.000012
0.226631,0.000038,0.194785,0.000421
0.285021,0.000000,0.283482,0.000000
0.261826,0.000002,0.261744,0.000002
0.279602,0.000000,0.259472,0.000002
0.255537,0.000003,0.197762,0.000342
0.278576,0.000000,0.250401,0.000005
0.274564,0.000001,0.242117,0.000010
0.276470,0.000000,0.258012,0.000003
0.280958,0.000000,0.245262,0.000008
0.299606,0.000000,0.297934,0.000000
0.294879,0.000000,0.306834,0.000000
0.237596,0.000015,0.143118,0.009895
0.300692,0.000000,0.275814,0.000000
0.282854,0.000000,0.257513,0.000003
0.286047,0.000000,0.244216,0.000009
0.312552,0.000000,0.316039,0.000000
0.288531,0.000000,0.254916,0.000003
0.276178,0.000000,0.245867,0.000008
0.298712,0.000000,0.263668,0.000001
0.275606,0.000000,0.215122,0.000095
0.316735,0.000000,0.308484,0.000000
0.308724,0.000000,0.300019,0.000000
0.297732,0.000000,0.257422,0.000003
0.298841,0.000000,0.262201,0.000002
0.311703,0.000000,0.291914,0.000000
0.291271,0.000000,0.239961,0.000013
0.298599,0.000000,0.258049,0.000003
0.313152,0.000000,0.294979,0.000000
0.322441,0.000000,0.296619,0.000000
0.309004,0.000000,0.287409,0.000000
0.316217,0.000000,0.308698,0.000000
0.315080,0.000000,0.294611,0.000000
0.293065,0.000000,0.268683,0.000001
0.312344,0.000000,0.274998,0.000000
0.312939,0.000000,0.283919,0.000000
0.321960,0.000000,0.311504,0.000000
0.312982,0.000000,0.279747,0.000000
0.311860,0.000000,0.265001,0.000001
0.321930,0.000000,0.311991,0.000000
0.312410,0.000000,0.276858,0.000000
0.304515,0.000000,0.272976,0.000001
0.319193,0.000000,0.311852,0.000000
0.324947,0.000000,0.301291,0.000000
0.316508,0.000000,0.291228,0.000000
0.328819,0.000000,0.312647,0.000000
0.313865,0.000000,0.281605,0.000000
0.313009,0.000000,0.282116,0.000000
0.327896,0.000000,0.299223,0.000000
0.321598,0.000000,0.300223,0.000000
0.325155,0.000000,0.306665,0.000000
0.319934,0.000000,0.295866,0.000000
0.320834,0.000000,0.286555,0.000000
0.319667,0.000000,0.285725,0.000000
0.326456,0.000000,0.307536,0.000000
0.324045,0.000000,0.300629,0.000000
0.323558,0.000000,0.297326,0.000000
