# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.504476,0.000000,0.476899,0.000000
0.462128,0.000000,0.410954,0.000000
0.572870,0.000000,0.554527,0.000000
0.539638,0.000000,0.517357,0.000000
0.459474,0.000000,0.440113,0.000000
0.652512,0.000000,0.664583,0.000000
0.614049,0.000000,0.609103,0.000000
0.614495,0.000000,0.604413,0.000000
0.665585,0.000000,0.681639,0.000000
0.499236,0.000000,0.474470,0.000000
0.499403,0.000000,0.471794,0.000000
0.663390,0.000000,0.677983,0.000000
0.656010,0.000000,0.661680,0.000000
0.506298,0.000000,0.486064,0.000000
0.540212,0.000000,0.511150,0.000000
0.630550,0.000000,0.634866,0.000000
0.594203,0.000000,0.581922,0.000000
0.564350,0.000000,0.540381,0.000000
0.627220,0.000000,0.625034,0.000000
0.651945,0.000000,0.660927,0.000000
0.512732,0.000000,0.498610,0.000000
0.646790,0.000000,0.655980,0.000000
0.642566,0.000000,0.646737,0.000000
0.645399,0.000000,0.648512,0.000000
0.675290,0.000000,0.694378,0.000000
0.669307,0.000000,0.686814,0.000000
0.626118,0.000000,0.627997,0.000000
0.626037,0.000000,0.626169,0.000000
0.637892,0.000000,0.644197,0.000000
0.634094,0.000000,0.637690,0.000000
