# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.558266,0.000000,0.500119,0.000000
0.553493,0.000000,0.476856,0.000000
-0.133375,0.016296,-0.133764,0.015984
0.571591,0.000000,0.515361,0.000000
0.568023,0.000000,0.505156,0.000000
0.571958,0.000000,0.572343,0.000000
0.506363,0.000000,0.462794,0.000000
0.584032,0.000000,0.529954,0.000000
0.570273,0.000000,0.500850,0.000000
0.488287,0.000000,0.460878,0.000000
0.540802,0.000000,0.458544,0.000000
0.476841,0.000000,0.463442,0.000000
0.521306,0.000000,0.490219,0.000000
0.521280,0.000000,0.481752,0.000000
0.444187,0.000000,0.426000,0.000000
0.386799,0.000000,0.372519,0.000000
0.573465,0.000000,0.526030,0.000000
0.560908,0.000000,0.504974,0.000000
0.547444,0.000000,0.510907,0.000000
0.552461,0.000000,0.519911,0.000000
0.515470,0.000000,0.485402,0.000000
0.478078,0.000000,0.455840,0.000000
0.502163,0.000000,0.478781,0.000000
0.486693,0.000000,0.484664,0.000000
0.508886,0.000000,0.485674,0.000000
0.402691,0.000000,0.387460,0.000000
0.415115,0.000000,0.402654,0.000000
0.530104,0.000000,0.496856,0.000000
0.494455,0.000000,0.470424,0.000000
0.463148,0.000000,0.449189,0.000000
