# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.655912,0.000000,0.641554,0.000000
0.676040,0.000000,0.669108,0.000000
0.712847,0.000000,0.716134,0.000000
0.420575,0.000000,0.433997,0.000000
0.738935,0.000000,0.740152,0.000000
0.654291,0.000000,0.662833,0.000000
0.452825,0.000000,0.481422,0.000000
0.618654,0.000000,0.647927,0.000000
0.737500,0.000000,0.740749,0.000000
0.712952,0.000000,0.733085,0.000000
0.638344,0.000000,0.665230,0.000000
0.705336,0.000000,0.724600,0.000000
0.622263,0.000000,0.657724,0.000000
0.635126,0.000000,0.656479,0.000000
0.721980,0.000000,0.729666,0.000000
0.516287,0.000000,0.567427,0.000000
0.729125,0.000000,0.734213,0.000000
0.303980,0.000000,0.342564,0.000000
0.484605,0.000000,0.539780,0.000000
0.657553,0.000000,0.683983,0.000000
0.649495,0.000000,0.683820,0.000000
0.649645,0.000000,0.668577,0.000000
0.638269,0.000000,0.663491,0.000000
0.623497,0.000000,0.649756,0.000000
0.646603,0.000000,0.676484,0.000000
0.540142,0.000000,0.583868,0.000000
0.586862,0.000000,0.622781,0.000000
0.492602,0.000000,0.531733,0.000000
0.647244,0.000000,0.673395,0.000000
0.585717,0.000000,0.623329,0.000000
