x_S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.652212,0,0.54549,0
0.626402,0,0.532591,0
0.648806,0,0.511873,0
0.672631,0,0.538568,0
0.669205,0,0.542794,0
0.658295,0,0.580522,0
0.612726,0,0.555338,0
0.635186,0,0.552729,0
0.638724,0,0.558538,0
0.643049,0,0.544104,0
0.655662,0,0.578659,0
0.6761,0,0.587007,0
0.391499,0,0.346998,0
0.671054,0,0.601899,0
0.703457,0,0.643728,0
0.620699,0,0.549379,0
0.684079,0,0.629378,0
0.65179,0,0.58475,0
0.708407,0,0.640636,0
0.645949,0,0.589156,0
0.699094,0,0.623538,0
0.729254,0,0.675163,0
0.726651,0,0.640239,0
0.723243,0,0.668889,0
0.718424,0,0.672817,0
0.727762,0,0.664185,0
0.686139,0,0.609988,0
0.755066,0,0.677819,0
0.596261,0,0.53456,0
0.728417,0,0.651936,0
0.746118,0,0.698095,0
0.756967,0,0.6865,0
0.765121,0,0.714485,0
0.737428,0,0.629332,0
0.67813,0,0.636328,0
0.744124,0,0.698424,0
0.741082,0,0.68144,0
0.766621,0,0.714385,0
0.6264,0,0.591915,0
0.771182,0,0.718638,0
0.774687,0,0.722159,0
0.770274,0,0.727431,0
0.7666,0,0.71329,0
0.766391,0,0.720906,0
0.779852,0,0.70216,0
0.78029,0,0.711619,0
0.770449,0,0.70942,0
0.795864,0,0.751393,0
0.804573,0,0.76937,0
0.761522,0,0.70135,0
0.783828,0,0.736788,0
0.775499,0,0.733396,0
0.81136,0,0.774268,0
0.807277,0,0.767619,0
0.793572,0,0.756093,0
0.8065,0,0.761705,0
0.818857,0,0.776012,0
0.803401,0,0.754161,0
0.803717,0,0.754408,0
0.798568,0,0.761683,0
0.819025,0,0.791265,0
0.818595,0,0.774087,0
0.820857,0,0.786829,0
0.808419,0,0.765937,0
0.828768,0,0.782813,0
0.831098,0,0.795452,0
0.813774,0,0.787039,0
0.811746,0,0.782435,0
0.827836,0,0.788387,0
0.814134,0,0.774639,0
0.822505,0,0.78062,0
0.807476,0,0.766188,0
0.835008,0,0.802478,0
0.829803,0,0.793122,0
0.83128,0,0.791627,0
0.825491,0,0.790951,0
0.83381,0,0.802866,0
0.827573,0,0.787868,0
0.84256,0,0.809119,0
0.843802,0,0.807789,0
0.84232,0,0.810062,0
0.83542,0,0.800767,0
0.839915,0,0.810273,0
0.828715,0,0.798006,0
0.839903,0,0.808018,0
0.846764,0,0.815771,0
0.834186,0,0.802276,0
0.848983,0,0.818631,0
0.848798,0,0.816542,0
0.847445,0,0.815033,0
