# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.319686,0.000000,0.272464,0.000001
0.546690,0.000000,0.455463,0.000000
0.576383,0.000000,0.475754,0.000000
0.577760,0.000000,0.459221,0.000000
0.577555,0.000000,0.479414,0.000000
0.581627,0.000000,0.474821,0.000000
0.563135,0.000000,0.431145,0.000000
0.584140,0.000000,0.496811,0.000000
0.581931,0.000000,0.482540,0.000000
0.579377,0.000000,0.472063,0.000000
0.582552,0.000000,0.471759,0.000000
0.588367,0.000000,0.503741,0.000000
0.585938,0.000000,0.483337,0.000000
0.577626,0.000000,0.491791,0.000000
0.582729,0.000000,0.497822,0.000000
0.566615,0.000000,0.444127,0.000000
0.573482,0.000000,0.490870,0.000000
0.584950,0.000000,0.475897,0.000000
0.589158,0.000000,0.477078,0.000000
0.593711,0.000000,0.491874,0.000000
0.592580,0.000000,0.500986,0.000000
0.592054,0.000000,0.487563,0.000000
0.603436,0.000000,0.505106,0.000000
0.592793,0.000000,0.497530,0.000000
0.586462,0.000000,0.479276,0.000000
0.598044,0.000000,0.515672,0.000000
0.596472,0.000000,0.498231,0.000000
0.583464,0.000000,0.477954,0.000000
0.600030,0.000000,0.502095,0.000000
0.598297,0.000000,0.499872,0.000000
