# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.188994,0.000627,0.207586,0.000168
0.300587,0.000000,0.288401,0.000000
0.280238,0.000000,0.293463,0.000000
0.266908,0.000001,0.208597,0.000156
0.294234,0.000000,0.254721,0.000003
0.278615,0.000000,0.223462,0.000049
0.276042,0.000000,0.197465,0.000349
0.279694,0.000000,0.260180,0.000002
0.279184,0.000000,0.239111,0.000014
0.271941,0.000001,0.234589,0.000020
0.266318,0.000001,0.217123,0.000081
0.286561,0.000000,0.271986,0.000001
0.264219,0.000001,0.230532,0.000028
0.263429,0.000002,0.236837,0.000016
0.274234,0.000001,0.257174,0.000003
0.252929,0.000004,0.182705,0.000954
0.281682,0.000000,0.261877,0.000002
0.279333,0.000000,0.225011,0.000044
0.270437,0.000001,0.229350,0.000031
0.268714,0.000001,0.240584,0.000012
0.275757,0.000000,0.227271,0.000036
0.277343,0.000000,0.239306,0.000013
0.273901,0.000001,0.231963,0.000025
0.279138,0.000000,0.234382,0.000020
0.266793,0.000001,0.235273,0.000019
0.278832,0.000000,0.268171,0.000001
0.279883,0.000000,0.237550,0.000016
0.262126,0.000002,0.212940,0.000112
0.277373,0.000000,0.238284,0.000015
0.276112,0.000000,0.238193,0.000015
