x_S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.496966,0,0.53553,0
0.51832,0,0.539713,0
0.545523,0,0.568701,0
0.520757,0,0.567939,0
0.571957,0,0.590032,0
0.553346,0,0.573661,0
0.513796,0,0.551094,0
0.586206,0,0.613815,0
0.630455,0,0.647125,0
0.636756,0,0.652251,0
0.638447,0,0.657707,0
0.641262,0,0.660488,0
0.646105,0,0.661547,0
0.657925,0,0.678231,0
0.671439,0,0.686191,0
0.687056,0,0.698858,0
0.677735,0,0.698366,0
0.702671,0,0.716339,0
0.697579,0,0.715895,0
0.715349,0,0.730534,0
0.694592,0,0.707693,0
0.735278,0,0.750371,0
0.728144,0,0.749202,0
0.729031,0,0.743306,0
0.742707,0,0.760553,0
0.716545,0,0.73014,0
0.721039,0,0.742485,0
0.731669,0,0.751968,0
0.726188,0,0.736376,0
0.735942,0,0.763329,0
0.746125,0,0.766133,0
0.750232,0,0.770893,0
0.751332,0,0.766943,0
0.743677,0,0.755559,0
0.742217,0,0.754845,0
0.760852,0,0.781738,0
0.760449,0,0.780873,0
0.753183,0,0.768265,0
0.755138,0,0.779018,0
0.758194,0,0.781297,0
0.751204,0,0.783181,0
0.761345,0,0.78591,0
0.758506,0,0.775031,0
0.762219,0,0.784648,0
0.765565,0,0.789815,0
0.761869,0,0.786431,0
0.761826,0,0.784984,0
0.734818,0,0.768787,0
0.767353,0,0.792687,0
0.774237,0,0.799134,0
0.761265,0,0.78364,0
0.775313,0,0.796812,0
0.770676,0,0.797964,0
0.766547,0,0.781464,0
0.778058,0,0.800978,0
0.783309,0,0.802715,0
0.78418,0,0.810022,0
0.773416,0,0.796485,0
0.781142,0,0.802956,0
0.77941,0,0.795888,0
0.784108,0,0.80778,0
0.775725,0,0.804648,0
0.782615,0,0.805833,0
0.785094,0,0.802685,0
0.785538,0,0.806737,0
0.77974,0,0.797962,0
0.770223,0,0.798955,0
0.778904,0,0.802025,0
0.789597,0,0.814187,0
0.781668,0,0.800524,0
0.79005,0,0.817482,0
0.79028,0,0.809051,0
0.795317,0,0.818545,0
0.798896,0,0.822979,0
0.79784,0,0.823206,0
0.790322,0,0.818174,0
0.794376,0,0.813973,0
0.801152,0,0.824031,0
0.795798,0,0.81783,0
0.797066,0,0.818238,0
0.795402,0,0.818925,0
0.797794,0,0.816453,0
0.799252,0,0.821252,0
0.791747,0,0.818266,0
0.794933,0,0.816368,0
0.803782,0,0.826751,0
0.805838,0,0.829157,0
0.800873,0,0.822985,0
0.803801,0,0.826281,0
0.803468,0,0.826966,0
