# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.107084,0.054154,0.078952,0.156230
0.098845,0.075620,0.075185,0.177015
0.124360,0.025187,0.120882,0.029597
0.128143,0.021045,0.136390,0.014010
0.100527,0.070750,0.092802,0.095400
0.128029,0.021160,0.106867,0.054647
0.178398,0.001261,0.169489,0.002205
0.142889,0.010016,0.130889,0.018421
0.208351,0.000159,0.216085,0.000088
0.219237,0.000069,0.238538,0.000014
0.155829,0.004935,0.148535,0.007403
0.205864,0.000191,0.237262,0.000016
0.163708,0.003123,0.137288,0.013385
0.168446,0.002350,0.141605,0.010714
0.210383,0.000136,0.219770,0.000066
0.180142,0.001127,0.200087,0.000290
0.147997,0.007622,0.118259,0.033345
0.155393,0.005058,0.155301,0.005085
0.162290,0.003396,0.133090,0.016528
0.209432,0.000146,0.179271,0.001192
0.166033,0.002719,0.138424,0.012631
0.186092,0.000762,0.152910,0.005816
0.224073,0.000047,0.236109,0.000018
0.229961,0.000029,0.262273,0.000002
0.206587,0.000181,0.187354,0.000700
0.203035,0.000234,0.233310,0.000022
0.171125,0.001994,0.164648,0.002954
0.210330,0.000137,0.193357,0.000465
0.215726,0.000091,0.239479,0.000013
0.210815,0.000132,0.247422,0.000007
0.221845,0.000056,0.230032,0.000029
0.201818,0.000256,0.226539,0.000039
0.178825,0.001227,0.195992,0.000387
0.193344,0.000466,0.211377,0.000126
0.223453,0.000049,0.271307,0.000001
0.194692,0.000424,0.176393,0.001433
0.193249,0.000469,0.190297,0.000574
0.190665,0.000560,0.233772,0.000021
0.198668,0.000321,0.234065,0.000021
0.226361,0.000039,0.297872,0.000000
0.209851,0.000142,0.236925,0.000016
0.196167,0.000382,0.221475,0.000058
0.225227,0.000043,0.256880,0.000003
0.241581,0.000011,0.270431,0.000001
0.258416,0.000002,0.317364,0.000000
0.248645,0.000006,0.253285,0.000004
0.206803,0.000178,0.214874,0.000097
0.283408,0.000000,0.314864,0.000000
0.240989,0.000012,0.265013,0.000001
0.244023,0.000009,0.276885,0.000000
0.274583,0.000001,0.327713,0.000000
0.239356,0.000013,0.262132,0.000002
0.286781,0.000000,0.316722,0.000000
0.297944,0.000000,0.345165,0.000000
0.258338,0.000002,0.274534,0.000001
0.248265,0.000006,0.252227,0.000004
0.248534,0.000006,0.263362,0.000002
0.279539,0.000000,0.282002,0.000000
0.275973,0.000000,0.290001,0.000000
0.255176,0.000003,0.276036,0.000000
0.280850,0.000000,0.297484,0.000000
0.277520,0.000000,0.292703,0.000000
0.307486,0.000000,0.320213,0.000000
0.270141,0.000001,0.268497,0.000001
0.307988,0.000000,0.314218,0.000000
0.304693,0.000000,0.308938,0.000000
0.281054,0.000000,0.282115,0.000000
0.299420,0.000000,0.291339,0.000000
0.317994,0.000000,0.322612,0.000000
0.282862,0.000000,0.282686,0.000000
0.318907,0.000000,0.331187,0.000000
0.303576,0.000000,0.315133,0.000000
0.301016,0.000000,0.312165,0.000000
0.311887,0.000000,0.324566,0.000000
0.314484,0.000000,0.317931,0.000000
0.310127,0.000000,0.306925,0.000000
0.290356,0.000000,0.284199,0.000000
0.328296,0.000000,0.326832,0.000000
0.313649,0.000000,0.316639,0.000000
0.325151,0.000000,0.325592,0.000000
0.336366,0.000000,0.337054,0.000000
0.334220,0.000000,0.345247,0.000000
0.322442,0.000000,0.312430,0.000000
0.335237,0.000000,0.331789,0.000000
0.324220,0.000000,0.322024,0.000000
0.334358,0.000000,0.328217,0.000000
0.324099,0.000000,0.315380,0.000000
0.322190,0.000000,0.315750,0.000000
0.321712,0.000000,0.313849,0.000000
0.327402,0.000000,0.323062,0.000000
