# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.417431,0.000000,0.350253,0.000000
0.200330,0.000285,0.054825,0.325229
0.309434,0.000000,0.181909,0.001005
0.046733,0.401808,-0.023527,0.673089
0.339802,0.000000,0.220377,0.000063
-0.036871,0.508400,-0.105212,0.058524
0.089439,0.108075,-0.001294,0.981495
0.212465,0.000116,0.105595,0.057607
0.251355,0.000005,0.190168,0.000579
0.268256,0.000001,0.185154,0.000811
0.173020,0.001772,0.070516,0.205525
0.295692,0.000000,0.217856,0.000077
0.183361,0.000913,0.046067,0.408550
0.135666,0.014531,0.020336,0.715359
0.262131,0.000002,0.138284,0.012721
0.359148,0.000000,0.297957,0.000000
0.101611,0.067750,-0.005588,0.920184
0.349174,0.000000,0.265854,0.000001
0.070887,0.203144,-0.030685,0.582093
0.134289,0.015571,0.025085,0.652819
-0.028263,0.612250,-0.090602,0.103550
0.130230,0.019023,0.016422,0.768398
0.294290,0.000000,0.184397,0.000853
0.279792,0.000000,0.213199,0.000110
0.268390,0.000001,0.140934,0.011095
0.363371,0.000000,0.259910,0.000002
0.234800,0.000020,0.137585,0.013184
0.216940,0.000083,0.130772,0.018527
0.368096,0.000000,0.289171,0.000000
0.385512,0.000000,0.340177,0.000000
0.275768,0.000000,0.229679,0.000030
0.312107,0.000000,0.244183,0.000009
0.345876,0.000000,0.292919,0.000000
0.340754,0.000000,0.287224,0.000000
0.402346,0.000000,0.404499,0.000000
0.167870,0.002433,0.119157,0.032019
0.223677,0.000049,0.194811,0.000420
0.369776,0.000000,0.359465,0.000000
0.362535,0.000000,0.365573,0.000000
0.404555,0.000000,0.432753,0.000000
0.334284,0.000000,0.325735,0.000000
0.402877,0.000000,0.413619,0.000000
0.387652,0.000000,0.390191,0.000000
0.362777,0.000000,0.386505,0.000000
0.389276,0.000000,0.434987,0.000000
0.256004,0.000003,0.253438,0.000004
0.328642,0.000000,0.308871,0.000000
0.412753,0.000000,0.438587,0.000000
0.377978,0.000000,0.397013,0.000000
0.371939,0.000000,0.422696,0.000000
0.361893,0.000000,0.429060,0.000000
0.368690,0.000000,0.359840,0.000000
0.357864,0.000000,0.383626,0.000000
0.477597,0.000000,0.525124,0.000000
0.313645,0.000000,0.310678,0.000000
0.308770,0.000000,0.264466,0.000001
0.334209,0.000000,0.310393,0.000000
0.312929,0.000000,0.295322,0.000000
0.447433,0.000000,0.438715,0.000000
0.290541,0.000000,0.273407,0.000001
0.454049,0.000000,0.464218,0.000000
0.356925,0.000000,0.333041,0.000000
0.387238,0.000000,0.371506,0.000000
0.321202,0.000000,0.273150,0.000001
0.408805,0.000000,0.379074,0.000000
0.371211,0.000000,0.341505,0.000000
0.391543,0.000000,0.355609,0.000000
0.273197,0.000001,0.233698,0.000021
0.398051,0.000000,0.360657,0.000000
0.458308,0.000000,0.425172,0.000000
0.437251,0.000000,0.408904,0.000000
0.394806,0.000000,0.347952,0.000000
0.372019,0.000000,0.304443,0.000000
0.418405,0.000000,0.375020,0.000000
0.319543,0.000000,0.274865,0.000001
0.377784,0.000000,0.325180,0.000000
0.277582,0.000000,0.220984,0.000060
0.380267,0.000000,0.328735,0.000000
0.419746,0.000000,0.379905,0.000000
0.385551,0.000000,0.330570,0.000000
0.383506,0.000000,0.329128,0.000000
0.421152,0.000000,0.360875,0.000000
0.320749,0.000000,0.274444,0.000001
0.326198,0.000000,0.270245,0.000001
0.382952,0.000000,0.322124,0.000000
0.354451,0.000000,0.294364,0.000000
0.342319,0.000000,0.273911,0.000001
0.335561,0.000000,0.265946,0.000001
0.318243,0.000000,0.251866,0.000004
0.356119,0.000000,0.296318,0.000000
