# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.388351,0.000000,0.428137,0.000000
0.161616,0.003534,0.151560,0.006270
0.021749,0.696530,0.026383,0.636109
-0.211402,0.000126,-0.173229,0.001749
-0.121580,0.028662,-0.078576,0.158219
0.295659,0.000000,0.282292,0.000000
0.377979,0.000000,0.353315,0.000000
-0.088453,0.112032,-0.098969,0.075253
0.085932,0.122673,0.105052,0.058912
0.148775,0.007306,0.155129,0.005134
0.367804,0.000000,0.346810,0.000000
0.024546,0.659804,0.077088,0.166275
0.181257,0.001048,0.203456,0.000227
0.218958,0.000071,0.242698,0.000010
0.272248,0.000001,0.268066,0.000001
0.109508,0.048901,0.173235,0.001749
0.180715,0.001086,0.210015,0.000140
0.240877,0.000012,0.253392,0.000004
0.254886,0.000003,0.265914,0.000001
0.196181,0.000382,0.239845,0.000013
0.171897,0.001901,0.206104,0.000187
0.183632,0.000897,0.232149,0.000024
0.349525,0.000000,0.341793,0.000000
0.308494,0.000000,0.324168,0.000000
0.219428,0.000068,0.227976,0.000034
0.220716,0.000061,0.240445,0.000012
0.220570,0.000062,0.246152,0.000007
0.318958,0.000000,0.330091,0.000000
0.398447,0.000000,0.394648,0.000000
0.236838,0.000016,0.247466,0.000007
0.227903,0.000035,0.239494,0.000013
0.319612,0.000000,0.332475,0.000000
0.487695,0.000000,0.466134,0.000000
0.436289,0.000000,0.434271,0.000000
0.544698,0.000000,0.548825,0.000000
0.276971,0.000000,0.302663,0.000000
0.579403,0.000000,0.573835,0.000000
0.493709,0.000000,0.482014,0.000000
0.497703,0.000000,0.500963,0.000000
0.328014,0.000000,0.332957,0.000000
0.274594,0.000001,0.291575,0.000000
0.426689,0.000000,0.422193,0.000000
0.420171,0.000000,0.420050,0.000000
0.414562,0.000000,0.406796,0.000000
0.489195,0.000000,0.503803,0.000000
0.520859,0.000000,0.514056,0.000000
0.603598,0.000000,0.617224,0.000000
0.492248,0.000000,0.499565,0.000000
0.544776,0.000000,0.561178,0.000000
0.528541,0.000000,0.522014,0.000000
0.448919,0.000000,0.456419,0.000000
0.494813,0.000000,0.529495,0.000000
0.522463,0.000000,0.518931,0.000000
0.555233,0.000000,0.559124,0.000000
0.541733,0.000000,0.547902,0.000000
0.410815,0.000000,0.434298,0.000000
0.537968,0.000000,0.538580,0.000000
0.598849,0.000000,0.616599,0.000000
0.552541,0.000000,0.552192,0.000000
0.520682,0.000000,0.530630,0.000000
0.565302,0.000000,0.566782,0.000000
0.554539,0.000000,0.563888,0.000000
0.436560,0.000000,0.465452,0.000000
0.572939,0.000000,0.566529,0.000000
0.583299,0.000000,0.581122,0.000000
0.552772,0.000000,0.556528,0.000000
0.608549,0.000000,0.603916,0.000000
0.521096,0.000000,0.529746,0.000000
0.552519,0.000000,0.559650,0.000000
0.574166,0.000000,0.561594,0.000000
0.552084,0.000000,0.560307,0.000000
0.557827,0.000000,0.563348,0.000000
0.434400,0.000000,0.460055,0.000000
0.509292,0.000000,0.525618,0.000000
0.526669,0.000000,0.537847,0.000000
0.545006,0.000000,0.549776,0.000000
0.567695,0.000000,0.575429,0.000000
0.503802,0.000000,0.517568,0.000000
0.522932,0.000000,0.524987,0.000000
0.461205,0.000000,0.481919,0.000000
0.519562,0.000000,0.529323,0.000000
0.556616,0.000000,0.552664,0.000000
0.539791,0.000000,0.559747,0.000000
0.544176,0.000000,0.559135,0.000000
0.557351,0.000000,0.562842,0.000000
0.541220,0.000000,0.533614,0.000000
0.537805,0.000000,0.545133,0.000000
0.529551,0.000000,0.540918,0.000000
0.556482,0.000000,0.562546,0.000000
0.557692,0.000000,0.560546,0.000000
