# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.180833,0.001078,0.115274,0.038095
0.182459,0.000969,0.174214,0.001645
0.178323,0.001267,0.155421,0.005050
0.171811,0.001911,0.192390,0.000497
0.171708,0.001923,0.126168,0.023128
0.177547,0.001332,0.101343,0.068482
0.151543,0.006275,0.169606,0.002189
0.181124,0.001058,0.179139,0.001203
0.161210,0.003619,0.150622,0.006603
0.167754,0.002450,0.117995,0.033744
0.175491,0.001518,0.198049,0.000335
0.181387,0.001040,0.185911,0.000771
0.175843,0.001484,0.186956,0.000719
0.175865,0.001482,0.137370,0.013329
0.186234,0.000755,0.153282,0.005696
0.172755,0.001802,0.161758,0.003504
0.183984,0.000877,0.109489,0.048941
0.178637,0.001242,0.157688,0.004438
0.172232,0.001862,0.143391,0.009754
0.164221,0.003030,0.169652,0.002183
0.167503,0.002488,0.124879,0.024580
0.178966,0.001216,0.129339,0.019865
0.177248,0.001358,0.120703,0.029841
0.173127,0.001761,0.142275,0.010344
0.169471,0.002207,0.102841,0.064475
0.169720,0.002174,0.164946,0.002901
0.174411,0.001625,0.142411,0.010271
0.177708,0.001318,0.139056,0.012227
0.174310,0.001635,0.148764,0.007311
0.176782,0.001398,0.144786,0.009058
