# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.122573,0.027377,0.172875,0.001788
0.159388,0.004023,0.178057,0.001289
0.121581,0.028661,0.235913,0.000018
0.136787,0.013730,0.130320,0.018940
0.269369,0.000001,0.263151,0.000002
0.156798,0.004670,0.236082,0.000018
0.233765,0.000021,0.254381,0.000004
0.165775,0.002761,0.125541,0.023824
0.215907,0.000089,0.249926,0.000005
0.215000,0.000096,0.215372,0.000093
0.242597,0.000010,0.274465,0.000001
0.197128,0.000357,0.180717,0.001086
0.255481,0.000003,0.265690,0.000001
0.266414,0.000001,0.271008,0.000001
0.290712,0.000000,0.304385,0.000000
0.189966,0.000587,0.227667,0.000035
0.262227,0.000002,0.289378,0.000000
0.273133,0.000001,0.312760,0.000000
0.313526,0.000000,0.328685,0.000000
0.167051,0.002557,0.182786,0.000949
0.268738,0.000001,0.275181,0.000000
0.250808,0.000005,0.248572,0.000006
0.240744,0.000012,0.252693,0.000004
0.275777,0.000000,0.322396,0.000000
0.286054,0.000000,0.284368,0.000000
0.276228,0.000000,0.286464,0.000000
0.244209,0.000009,0.233295,0.000022
0.319002,0.000000,0.337627,0.000000
0.336934,0.000000,0.350888,0.000000
0.277329,0.000000,0.279643,0.000000
0.240349,0.000012,0.225165,0.000043
0.286594,0.000000,0.318479,0.000000
0.232689,0.000023,0.230182,0.000029
0.278541,0.000000,0.285502,0.000000
0.268770,0.000001,0.294027,0.000000
0.170148,0.002117,0.181208,0.001052
0.235962,0.000018,0.275655,0.000000
0.293560,0.000000,0.313317,0.000000
0.290321,0.000000,0.289933,0.000000
0.286677,0.000000,0.292809,0.000000
0.279759,0.000000,0.307740,0.000000
0.241852,0.000011,0.229375,0.000031
0.302935,0.000000,0.330155,0.000000
0.224390,0.000046,0.245546,0.000008
0.288521,0.000000,0.303021,0.000000
0.330757,0.000000,0.372021,0.000000
0.312876,0.000000,0.341926,0.000000
0.307832,0.000000,0.322039,0.000000
0.282438,0.000000,0.293165,0.000000
0.293397,0.000000,0.299383,0.000000
0.313529,0.000000,0.349058,0.000000
0.288974,0.000000,0.318285,0.000000
0.312872,0.000000,0.317767,0.000000
0.345163,0.000000,0.364756,0.000000
0.325095,0.000000,0.327813,0.000000
0.320464,0.000000,0.333525,0.000000
0.284824,0.000000,0.332737,0.000000
0.325751,0.000000,0.344348,0.000000
0.335471,0.000000,0.353643,0.000000
0.319796,0.000000,0.323449,0.000000
0.322680,0.000000,0.318420,0.000000
0.345905,0.000000,0.361390,0.000000
0.334319,0.000000,0.329708,0.000000
0.358564,0.000000,0.370613,0.000000
0.356542,0.000000,0.346141,0.000000
0.392256,0.000000,0.402354,0.000000
0.341328,0.000000,0.344108,0.000000
0.360981,0.000000,0.364182,0.000000
0.275566,0.000000,0.267892,0.000001
0.359663,0.000000,0.390672,0.000000
0.384565,0.000000,0.382485,0.000000
0.362826,0.000000,0.356243,0.000000
0.388905,0.000000,0.403007,0.000000
0.361398,0.000000,0.367507,0.000000
0.397145,0.000000,0.388054,0.000000
0.392748,0.000000,0.401654,0.000000
0.390629,0.000000,0.403046,0.000000
0.402192,0.000000,0.404309,0.000000
0.378902,0.000000,0.402571,0.000000
0.398444,0.000000,0.392841,0.000000
0.425931,0.000000,0.431665,0.000000
0.413310,0.000000,0.442263,0.000000
0.414525,0.000000,0.426413,0.000000
0.416327,0.000000,0.421516,0.000000
0.419049,0.000000,0.439228,0.000000
0.397431,0.000000,0.426829,0.000000
0.425908,0.000000,0.436034,0.000000
0.427508,0.000000,0.428751,0.000000
0.433752,0.000000,0.445531,0.000000
0.433599,0.000000,0.443896,0.000000
