x_S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.480518,0,0.427025,0
0.518308,0,0.449223,0
0.488764,0,0.419617,0
0.536928,0,0.474675,0
0.538702,0,0.481504,0
0.575544,0,0.527568,0
0.583756,0,0.527585,0
0.582337,0,0.522489,0
0.583018,0,0.535186,0
0.596821,0,0.55338,0
0.62512,0,0.570826,0
0.613712,0,0.55818,0
0.551251,0,0.479708,0
0.621643,0,0.569518,0
0.6383,0,0.590709,0
0.657544,0,0.614844,0
0.657259,0,0.598452,0
0.685267,0,0.643241,0
0.658132,0,0.615621,0
0.686806,0,0.646882,0
0.718052,0,0.686039,0
0.691115,0,0.666957,0
0.721703,0,0.6909,0
0.697608,0,0.65374,0
0.71973,0,0.691745,0
0.691739,0,0.650834,0
0.712864,0,0.690136,0
0.714201,0,0.685362,0
0.71755,0,0.679617,0
0.734335,0,0.704176,0
0.731638,0,0.70766,0
0.694511,0,0.656654,0
0.711221,0,0.686847,0
0.724209,0,0.691584,0
0.731926,0,0.709719,0
0.72221,0,0.69734,0
0.684827,0,0.641139,0
0.725097,0,0.690809,0
0.724362,0,0.690892,0
0.695678,0,0.64796,0
0.730366,0,0.703934,0
0.748247,0,0.719043,0
0.735831,0,0.706487,0
0.727369,0,0.701733,0
0.743213,0,0.713632,0
0.729299,0,0.708746,0
0.751771,0,0.731661,0
0.752282,0,0.725016,0
0.751618,0,0.722162,0
0.757576,0,0.728702,0
0.738077,0,0.715245,0
0.758509,0,0.739421,0
0.755277,0,0.737406,0
0.762439,0,0.743762,0
0.735936,0,0.717267,0
0.762659,0,0.741464,0
0.757957,0,0.739512,0
0.762644,0,0.743208,0
0.764888,0,0.739961,0
0.768944,0,0.750177,0
0.740596,0,0.716085,0
0.773044,0,0.754282,0
0.764181,0,0.74431,0
0.76801,0,0.75099,0
0.775304,0,0.756309,0
0.771939,0,0.756547,0
0.770184,0,0.754107,0
0.771754,0,0.750784,0
0.773253,0,0.75305,0
0.782293,0,0.764611,0
0.774983,0,0.760292,0
0.78153,0,0.76547,0
0.774311,0,0.754261,0
0.779723,0,0.759714,0
0.773188,0,0.7547,0
0.775599,0,0.760282,0
0.776518,0,0.757087,0
0.78156,0,0.767603,0
0.782033,0,0.767708,0
0.78417,0,0.772986,0
0.786695,0,0.771169,0
0.788203,0,0.772099,0
0.789185,0,0.776309,0
0.784494,0,0.769849,0
0.787835,0,0.773409,0
0.787868,0,0.776679,0
0.788665,0,0.777175,0
0.789382,0,0.7771,0
0.788827,0,0.777876,0
0.789528,0,0.777277,0
