x_S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.392566,0,0.459563,0
0.342453,0,0.333728,1e-06
0.391968,0,0.459036,0
0.441995,0,0.492579,0
0.484219,0,0.509531,0
0.412744,0,0.517012,0
0.399033,0,0.438027,0
0.559916,0,0.585909,0
0.551479,0,0.576782,0
0.627007,0,0.624353,0
0.646176,0,0.645629,0
0.570762,0,0.602079,0
0.6459,0,0.642852,0
0.60454,0,0.622986,0
0.679768,0,0.670785,0
0.647626,0,0.645891,0
0.572072,0,0.624806,0
0.631426,0,0.623907,0
0.715467,0,0.737381,0
0.702501,0,0.719244,0
0.693512,0,0.691152,0
0.745056,0,0.761725,0
0.649904,0,0.664001,0
0.717254,0,0.711469,0
0.690718,0,0.702175,0
0.644499,0,0.661643,0
0.738733,0,0.746515,0
0.687639,0,0.699561,0
0.571457,0,0.639617,0
0.719006,0,0.740841,0
0.720593,0,0.735323,0
0.758418,0,0.788972,0
0.733744,0,0.749399,0
0.763682,0,0.796772,0
0.754859,0,0.771807,0
0.73022,0,0.754994,0
0.757713,0,0.782338,0
0.740096,0,0.774099,0
0.720887,0,0.754974,0
0.72299,0,0.730391,0
0.771257,0,0.802614,0
0.757913,0,0.782397,0
0.706956,0,0.730834,0
0.754449,0,0.79,0
0.747174,0,0.770799,0
0.775521,0,0.800412,0
0.762029,0,0.791245,0
0.786875,0,0.813071,0
0.793468,0,0.813038,0
0.7504,0,0.774936,0
0.787017,0,0.812859,0
0.798606,0,0.822738,0
0.75699,0,0.786355,0
0.811497,0,0.839218,0
0.789339,0,0.818146,0
0.801661,0,0.835208,0
0.79263,0,0.821491,0
0.797753,0,0.826915,0
0.832046,0,0.861783,0
0.817384,0,0.844299,0
0.796831,0,0.82663,0
0.770827,0,0.803226,0
0.774748,0,0.810848,0
0.799292,0,0.82747,0
0.770913,0,0.800425,0
0.788753,0,0.819089,0
0.811445,0,0.841252,0
0.812038,0,0.837853,0
0.808471,0,0.832981,0
0.810002,0,0.836851,0
0.784735,0,0.81577,0
0.806172,0,0.832571,0
0.782639,0,0.814627,0
0.788576,0,0.820055,0
0.803669,0,0.838803,0
0.802917,0,0.828802,0
0.809337,0,0.835714,0
0.800793,0,0.827276,0
0.808612,0,0.835831,0
0.787767,0,0.817753,0
0.796834,0,0.823747,0
0.811109,0,0.84197,0
0.813018,0,0.840854,0
0.792574,0,0.822153,0
0.816905,0,0.844324,0
0.814742,0,0.843276,0
0.813006,0,0.842561,0
0.817228,0,0.842638,0
0.814714,0,0.842255,0
0.820581,0,0.8486,0
