x_S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.583401,0,0.583526,0
0.590726,0,0.594938,0
0.626002,0,0.619691,0
0.622713,0,0.63123,0
0.625062,0,0.64542,0
0.640499,0,0.643614,0
0.575499,0,0.625851,0
0.613149,0,0.616474,0
0.62287,0,0.624194,0
0.581742,0,0.630164,0
0.581811,0,0.610304,0
0.507802,0,0.537397,0
0.556216,0,0.58841,0
0.597703,0,0.618562,0
0.522055,0,0.541555,0
0.559728,0,0.605287,0
0.547131,0,0.601864,0
0.613993,0,0.644438,0
0.634632,0,0.700976,0
0.683841,0,0.727728,0
0.539923,0,0.556012,0
0.562902,0,0.576237,0
0.61604,0,0.667591,0
0.644755,0,0.675328,0
0.688099,0,0.724168,0
0.680425,0,0.706183,0
0.634125,0,0.687981,0
0.645175,0,0.695631,0
0.541936,0,0.572816,0
0.512049,0,0.530973,0
0.680935,0,0.739855,0
0.551622,0,0.581061,0
0.639422,0,0.68084,0
0.657353,0,0.717622,0
0.380003,0,0.391614,0
0.689996,0,0.740325,0
0.684152,0,0.756229,0
0.683097,0,0.74761,0
0.674232,0,0.732119,0
0.626979,0,0.706011,0
0.58026,0,0.632734,0
0.726823,0,0.775859,0
0.681184,0,0.74904,0
0.7126,0,0.778983,0
0.639152,0,0.710595,0
0.661758,0,0.750672,0
0.721926,0,0.785822,0
0.709258,0,0.767532,0
0.731317,0,0.791555,0
0.708166,0,0.776191,0
0.725062,0,0.788687,0
0.631886,0,0.674634,0
0.670671,0,0.746778,0
0.731599,0,0.798777,0
0.653823,0,0.723214,0
0.698178,0,0.761405,0
0.729301,0,0.790986,0
0.77065,0,0.808418,0
0.743463,0,0.800712,0
0.727891,0,0.794896,0
0.733104,0,0.798056,0
0.69161,0,0.765215,0
0.748098,0,0.803551,0
0.774898,0,0.813877,0
0.752244,0,0.784769,0
0.759802,0,0.809156,0
0.768476,0,0.819819,0
0.781201,0,0.827783,0
0.762882,0,0.811942,0
0.74644,0,0.808299,0
0.753448,0,0.811684,0
0.764869,0,0.810487,0
0.772459,0,0.804489,0
0.777306,0,0.827005,0
0.781722,0,0.817454,0
0.770567,0,0.821385,0
0.767142,0,0.817615,0
0.77672,0,0.817859,0
0.780381,0,0.824222,0
0.767879,0,0.819506,0
0.766956,0,0.821415,0
0.785348,0,0.824209,0
0.776341,0,0.827129,0
0.780633,0,0.824135,0
0.780613,0,0.824919,0
0.774671,0,0.817532,0
0.779827,0,0.823992,0
0.784055,0,0.828697,0
0.780336,0,0.827202,0
0.781437,0,0.827679,0
