x_S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.469307,0,0.5552,0
0.441636,0,0.439944,0
0.509763,0,0.49711,0
0.475499,0,0.488835,0
0.280052,2.9e-05,0.329187,1e-06
0.541186,0,0.573142,0
0.583369,0,0.604624,0
0.569431,0,0.602276,0
0.613714,0,0.628666,0
0.618486,0,0.655549,0
0.572031,0,0.577415,0
0.585575,0,0.564053,0
0.488017,0,0.504777,0
0.624719,0,0.618409,0
0.675483,0,0.680133,0
0.655756,0,0.653625,0
0.696269,0,0.705173,0
0.698537,0,0.696997,0
0.663895,0,0.685127,0
0.590196,0,0.60211,0
0.734289,0,0.760095,0
0.620644,0,0.637117,0
0.710861,0,0.731779,0
0.73253,0,0.768577,0
0.739205,0,0.763062,0
0.704427,0,0.731534,0
0.722567,0,0.768198,0
0.702751,0,0.743266,0
0.733199,0,0.763122,0
0.725195,0,0.746997,0
0.735933,0,0.76685,0
0.739736,0,0.777055,0
0.747714,0,0.777101,0
0.759972,0,0.798883,0
0.770297,0,0.812809,0
0.782636,0,0.82639,0
0.752291,0,0.775662,0
0.738798,0,0.785903,0
0.7798,0,0.818943,0
0.781585,0,0.825132,0
0.759448,0,0.795344,0
0.758299,0,0.801083,0
0.758117,0,0.787615,0
0.775627,0,0.816617,0
0.75705,0,0.794463,0
0.785154,0,0.821526,0
0.770698,0,0.813599,0
0.784484,0,0.828298,0
0.775449,0,0.808839,0
0.793581,0,0.841374,0
0.783119,0,0.836216,0
0.789904,0,0.833201,0
0.787028,0,0.829391,0
0.788924,0,0.833285,0
0.801044,0,0.843301,0
0.775759,0,0.818864,0
0.792207,0,0.831641,0
0.792094,0,0.835755,0
0.787923,0,0.836169,0
0.793296,0,0.836666,0
0.794812,0,0.828276,0
0.796614,0,0.832257,0
0.795585,0,0.829819,0
0.803804,0,0.845549,0
0.808761,0,0.849744,0
0.80707,0,0.844458,0
0.793356,0,0.841665,0
0.808554,0,0.845912,0
0.805747,0,0.848004,0
0.813053,0,0.850066,0
0.810484,0,0.843378,0
0.801165,0,0.835149,0
0.793422,0,0.835256,0
0.79338,0,0.836989,0
0.809873,0,0.844479,0
0.810859,0,0.853542,0
0.809633,0,0.843726,0
0.804881,0,0.84691,0
0.812025,0,0.857428,0
0.804107,0,0.844138,0
0.815267,0,0.85522,0
0.817128,0,0.85952,0
0.811507,0,0.852756,0
0.818773,0,0.855947,0
0.813197,0,0.854054,0
0.816583,0,0.856433,0
0.81571,0,0.854652,0
0.817898,0,0.855019,0
0.819935,0,0.858021,0
0.819768,0,0.857931,0
