x_S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.578001,0,0.509121,0
0.614852,0,0.554271,0
0.629596,0,0.597515,0
0.660306,0,0.594863,0
0.478903,0,0.433747,0
0.670438,0,0.601347,0
0.693322,0,0.616164,0
0.654314,0,0.596572,0
0.725804,0,0.648105,0
0.613378,0,0.552248,0
0.661493,0,0.621519,0
0.703357,0,0.617927,0
0.65626,0,0.59169,0
0.756035,0,0.725603,0
0.73083,0,0.666989,0
0.704276,0,0.675155,0
0.736076,0,0.663528,0
0.712402,0,0.689534,0
0.729699,0,0.692681,0
0.746928,0,0.723589,0
0.746906,0,0.718121,0
0.765706,0,0.728599,0
0.518224,0,0.47825,0
0.760681,0,0.715163,0
0.770103,0,0.726482,0
0.764187,0,0.704272,0
0.761927,0,0.727126,0
0.767748,0,0.748553,0
0.772121,0,0.735135,0
0.776625,0,0.75589,0
0.772468,0,0.743723,0
0.786576,0,0.750711,0
0.792017,0,0.772692,0
0.764331,0,0.739447,0
0.798257,0,0.775905,0
0.773145,0,0.755285,0
0.761767,0,0.708731,0
0.784611,0,0.763883,0
0.780895,0,0.782078,0
0.784618,0,0.764811,0
0.809356,0,0.790529,0
0.807645,0,0.801721,0
0.76538,0,0.732655,0
0.798064,0,0.797255,0
0.780339,0,0.784649,0
0.78001,0,0.771746,0
0.806491,0,0.796879,0
0.777116,0,0.767991,0
0.765022,0,0.751798,0
0.810142,0,0.803698,0
0.801149,0,0.815329,0
0.813731,0,0.814168,0
0.789441,0,0.796417,0
0.798652,0,0.791242,0
0.807486,0,0.798111,0
0.784664,0,0.767897,0
0.81223,0,0.816906,0
0.798407,0,0.789315,0
0.787286,0,0.773067,0
0.811345,0,0.799468,0
0.782068,0,0.758991,0
0.82582,0,0.814753,0
0.813458,0,0.809768,0
0.822556,0,0.813352,0
0.789126,0,0.778035,0
0.807738,0,0.799814,0
0.814,0,0.79549,0
0.821611,0,0.805373,0
0.80891,0,0.807702,0
0.824649,0,0.812431,0
0.82456,0,0.818021,0
0.817818,0,0.812808,0
0.805919,0,0.782884,0
0.831744,0,0.824399,0
0.821364,0,0.81458,0
0.822811,0,0.820733,0
0.822531,0,0.816856,0
0.814918,0,0.810489,0
0.823597,0,0.818229,0
0.819035,0,0.819063,0
0.828705,0,0.822649,0
0.81692,0,0.806605,0
0.823079,0,0.828167,0
0.830608,0,0.82714,0
0.831001,0,0.83257,0
0.823536,0,0.822732,0
0.825156,0,0.825622,0
0.829135,0,0.830461,0
0.827487,0,0.830416,0
0.824188,0,0.826627,0
