x_S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.548086,0,0.578481,0
0.519724,0,0.574147,0
0.541041,0,0.583372,0
0.523931,0,0.573435,0
0.573132,0,0.589071,0
0.617945,0,0.606045,0
0.550148,0,0.5361,0
0.571012,0,0.568714,0
0.595381,0,0.591323,0
0.592349,0,0.5884,0
0.637664,0,0.612375,0
0.569545,0,0.52994,0
0.600911,0,0.590196,0
0.621192,0,0.617224,0
0.641771,0,0.608081,0
0.641461,0,0.6134,0
0.658617,0,0.643135,0
0.630755,0,0.612323,0
0.651499,0,0.605289,0
0.59846,0,0.564094,0
0.471913,0,0.421989,0
0.636185,0,0.600112,0
0.625369,0,0.605464,0
0.659459,0,0.655462,0
0.660941,0,0.664358,0
0.659517,0,0.646392,0
0.701727,0,0.711124,0
0.711424,0,0.725007,0
0.704517,0,0.709067,0
0.668423,0,0.650025,0
0.620182,0,0.57983,0
0.672549,0,0.667826,0
0.70288,0,0.686093,0
0.70376,0,0.717477,0
0.718833,0,0.73425,0
0.712423,0,0.717903,0
0.705088,0,0.702922,0
0.719611,0,0.73839,0
0.675495,0,0.678105,0
0.651941,0,0.617748,0
0.707908,0,0.739796,0
0.732638,0,0.733737,0
0.702026,0,0.696784,0
0.73494,0,0.733934,0
0.695371,0,0.699727,0
0.716104,0,0.718365,0
0.730335,0,0.727164,0
0.685739,0,0.67642,0
0.727214,0,0.729971,0
0.718462,0,0.723681,0
0.701933,0,0.69043,0
0.734185,0,0.748097,0
0.726197,0,0.735296,0
0.707927,0,0.692342,0
0.720679,0,0.723998,0
0.701569,0,0.693862,0
0.722637,0,0.737248,0
0.71322,0,0.703191,0
0.708477,0,0.70668,0
0.730546,0,0.729044,0
0.732509,0,0.744091,0
0.728954,0,0.729439,0
0.724738,0,0.724943,0
0.736204,0,0.763096,0
0.726018,0,0.744735,0
0.70235,0,0.717568,0
0.720284,0,0.725413,0
0.733685,0,0.738816,0
0.729847,0,0.742006,0
0.724928,0,0.730822,0
0.722424,0,0.733803,0
0.720632,0,0.728464,0
0.741767,0,0.750277,0
0.726412,0,0.73791,0
0.702261,0,0.695797,0
0.729265,0,0.755434,0
0.722581,0,0.725013,0
0.709939,0,0.721235,0
0.729066,0,0.737701,0
0.739107,0,0.7468,0
0.724667,0,0.719049,0
0.726075,0,0.727943,0
0.732369,0,0.741583,0
0.720535,0,0.728067,0
0.733062,0,0.741258,0
0.730953,0,0.741931,0
0.729341,0,0.733114,0
0.723555,0,0.7353,0
0.726052,0,0.732435,0
0.727027,0,0.734395,0
