x_S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.469302,0,0.462702,0
0.459291,0,0.428935,0
0.519135,0,0.534401,0
0.526801,0,0.556878,0
0.450066,0,0.435234,0
0.551769,0,0.611082,0
0.557919,0,0.620132,0
0.536524,0,0.587295,0
0.504163,0,0.546361,0
0.598043,0,0.683057,0
0.522765,0,0.581361,0
0.556987,0,0.62678,0
0.500992,0,0.503846,0
0.577275,0,0.611176,0
0.582642,0,0.610026,0
0.609275,0,0.690306,0
0.356898,0,0.394818,0
0.623761,0,0.657749,0
0.634576,0,0.68546,0
0.638935,0,0.673282,0
0.676879,0,0.707828,0
0.665713,0,0.705896,0
0.693595,0,0.734819,0
0.661105,0,0.67382,0
0.694114,0,0.698531,0
0.689142,0,0.691889,0
0.707807,0,0.735098,0
0.715518,0,0.727451,0
0.703587,0,0.719365,0
0.692753,0,0.708107,0
0.705064,0,0.731776,0
0.694467,0,0.68916,0
0.700888,0,0.707146,0
0.675106,0,0.665297,0
0.671679,0,0.66809,0
0.728814,0,0.754696,0
0.661492,0,0.656848,0
0.602807,0,0.589245,0
0.734004,0,0.751008,0
0.669911,0,0.665762,0
0.727155,0,0.741865,0
0.658088,0,0.658529,0
0.674969,0,0.665625,0
0.712619,0,0.734587,0
0.687187,0,0.686504,0
0.729802,0,0.743952,0
0.726936,0,0.74602,0
0.714721,0,0.726651,0
0.730377,0,0.75713,0
0.540536,0,0.528589,0
0.716708,0,0.721741,0
0.742541,0,0.771802,0
0.734035,0,0.754401,0
0.737392,0,0.765195,0
0.71458,0,0.737224,0
0.747179,0,0.768672,0
0.760951,0,0.798769,0
0.767221,0,0.803728,0
0.749346,0,0.772926,0
0.734151,0,0.771542,0
0.744877,0,0.76321,0
0.762476,0,0.804641,0
0.722558,0,0.729069,0
0.711915,0,0.730914,0
0.657685,0,0.65566,0
0.739428,0,0.775135,0
0.751859,0,0.78474,0
0.71797,0,0.734033,0
0.73082,0,0.757221,0
0.681796,0,0.695948,0
0.743104,0,0.774606,0
0.742875,0,0.76413,0
0.740811,0,0.757584,0
0.731971,0,0.750631,0
0.768159,0,0.821247,0
0.771881,0,0.810217,0
0.758446,0,0.798117,0
0.741857,0,0.767118,0
0.735551,0,0.760349,0
0.759153,0,0.796021,0
0.723971,0,0.740379,0
0.754191,0,0.78487,0
0.766832,0,0.805612,0
0.764571,0,0.811739,0
0.746262,0,0.765999,0
0.735114,0,0.75047,0
0.763877,0,0.803821,0
0.757971,0,0.791197,0
0.752727,0,0.781404,0
0.756954,0,0.787222,0
