# S_pear_r,S_pear_p,S_spea_r,S_spea_p
-0.017271,0.756786,-0.035162,0.528263
0.353159,0.000000,0.256218,0.000003
0.127704,0.021493,0.121078,0.029332
0.098286,0.077296,0.082048,0.140577
0.366476,0.000000,0.322630,0.000000
0.160032,0.003876,0.099658,0.073232
-0.166441,0.002653,-0.134649,0.015293
0.280340,0.000000,0.274239,0.000001
-0.116540,0.036015,-0.093498,0.092931
0.143882,0.009504,0.125209,0.024201
0.114798,0.038903,0.072309,0.194207
0.419487,0.000000,0.360769,0.000000
0.180933,0.001071,0.156588,0.004726
0.088553,0.111625,0.074696,0.179852
0.160992,0.003665,0.133891,0.015883
0.324412,0.000000,0.278449,0.000000
0.215864,0.000090,0.205139,0.000201
0.299689,0.000000,0.289397,0.000000
-0.050836,0.361718,-0.060849,0.274809
0.282744,0.000000,0.275403,0.000000
0.248867,0.000006,0.236121,0.000017
0.189606,0.000602,0.166015,0.002722
0.276548,0.000000,0.262756,0.000002
0.251324,0.000005,0.224937,0.000044
0.302047,0.000000,0.275263,0.000000
-0.113787,0.040668,-0.091589,0.099829
0.117200,0.034969,0.128635,0.020552
0.340132,0.000000,0.335559,0.000000
0.336280,0.000000,0.304536,0.000000
0.166070,0.002713,0.160523,0.003767
0.412699,0.000000,0.380517,0.000000
0.301641,0.000000,0.274884,0.000001
0.387318,0.000000,0.377690,0.000000
0.470633,0.000000,0.439277,0.000000
0.297060,0.000000,0.261154,0.000002
0.416732,0.000000,0.414671,0.000000
0.349475,0.000000,0.324481,0.000000
0.397032,0.000000,0.406077,0.000000
0.412214,0.000000,0.393215,0.000000
0.531888,0.000000,0.489940,0.000000
0.419246,0.000000,0.428665,0.000000
0.327923,0.000000,0.327529,0.000000
0.427382,0.000000,0.386896,0.000000
0.451756,0.000000,0.442526,0.000000
0.302240,0.000000,0.291031,0.000000
-0.033285,0.550522,0.051651,0.354055
0.463317,0.000000,0.436177,0.000000
0.338378,0.000000,0.308076,0.000000
0.392748,0.000000,0.365676,0.000000
0.409877,0.000000,0.400647,0.000000
0.418127,0.000000,0.391906,0.000000
0.370098,0.000000,0.365618,0.000000
0.294307,0.000000,0.305578,0.000000
0.495676,0.000000,0.499146,0.000000
0.441159,0.000000,0.426012,0.000000
0.380698,0.000000,0.376986,0.000000
0.493227,0.000000,0.508990,0.000000
0.423246,0.000000,0.435928,0.000000
0.385599,0.000000,0.389941,0.000000
0.462239,0.000000,0.478593,0.000000
0.473575,0.000000,0.461050,0.000000
0.506986,0.000000,0.487811,0.000000
0.447115,0.000000,0.437685,0.000000
0.518921,0.000000,0.521640,0.000000
0.536031,0.000000,0.533380,0.000000
0.501723,0.000000,0.491006,0.000000
0.557881,0.000000,0.552916,0.000000
0.428633,0.000000,0.440241,0.000000
0.460963,0.000000,0.463067,0.000000
0.451359,0.000000,0.450835,0.000000
0.460525,0.000000,0.465703,0.000000
0.503570,0.000000,0.508202,0.000000
0.529267,0.000000,0.536888,0.000000
0.453196,0.000000,0.460060,0.000000
0.521765,0.000000,0.520327,0.000000
0.486647,0.000000,0.489944,0.000000
0.518958,0.000000,0.520619,0.000000
0.493276,0.000000,0.491205,0.000000
0.521247,0.000000,0.519821,0.000000
0.523363,0.000000,0.523270,0.000000
0.520632,0.000000,0.524784,0.000000
0.497689,0.000000,0.501608,0.000000
0.522073,0.000000,0.516211,0.000000
0.511315,0.000000,0.503278,0.000000
0.501482,0.000000,0.499546,0.000000
0.542429,0.000000,0.538686,0.000000
0.534852,0.000000,0.540668,0.000000
0.516993,0.000000,0.520621,0.000000
0.511012,0.000000,0.514393,0.000000
0.518182,0.000000,0.522143,0.000000
