# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.414646,0.000000,0.407208,0.000000
0.505217,0.000000,0.455573,0.000000
0.192168,0.000000,0.203936,0.000000
0.506530,0.000000,0.491561,0.000000
0.477893,0.000000,0.485998,0.000000
0.520294,0.000000,0.527387,0.000000
0.493553,0.000000,0.507108,0.000000
0.575338,0.000000,0.577777,0.000000
0.570873,0.000000,0.575077,0.000000
0.531371,0.000000,0.536392,0.000000
0.516626,0.000000,0.527580,0.000000
0.506695,0.000000,0.510718,0.000000
0.577275,0.000000,0.582362,0.000000
0.476355,0.000000,0.488615,0.000000
0.518047,0.000000,0.524847,0.000000
0.458872,0.000000,0.469247,0.000000
0.517876,0.000000,0.536785,0.000000
0.526979,0.000000,0.536248,0.000000
0.594941,0.000000,0.605550,0.000000
0.577284,0.000000,0.586326,0.000000
0.629653,0.000000,0.633687,0.000000
0.577924,0.000000,0.589469,0.000000
0.607746,0.000000,0.606725,0.000000
0.541370,0.000000,0.548367,0.000000
0.606621,0.000000,0.612143,0.000000
0.557491,0.000000,0.565201,0.000000
0.567505,0.000000,0.570482,0.000000
0.520698,0.000000,0.525791,0.000000
0.578167,0.000000,0.583981,0.000000
0.509492,0.000000,0.519818,0.000000
0.567378,0.000000,0.574793,0.000000
0.574976,0.000000,0.585326,0.000000
0.545938,0.000000,0.546368,0.000000
0.611627,0.000000,0.618254,0.000000
0.570401,0.000000,0.572581,0.000000
0.590700,0.000000,0.593496,0.000000
0.545028,0.000000,0.549219,0.000000
0.568293,0.000000,0.574548,0.000000
0.559445,0.000000,0.565058,0.000000
0.545668,0.000000,0.550268,0.000000
0.541557,0.000000,0.551393,0.000000
0.506503,0.000000,0.514694,0.000000
0.553204,0.000000,0.560414,0.000000
0.518308,0.000000,0.526738,0.000000
0.569045,0.000000,0.575685,0.000000
0.537932,0.000000,0.546737,0.000000
0.545864,0.000000,0.549355,0.000000
0.553861,0.000000,0.559070,0.000000
0.549279,0.000000,0.553915,0.000000
0.560028,0.000000,0.566788,0.000000
0.582197,0.000000,0.587961,0.000000
0.583816,0.000000,0.585221,0.000000
0.581787,0.000000,0.586456,0.000000
0.568009,0.000000,0.571246,0.000000
0.577566,0.000000,0.581388,0.000000
0.556711,0.000000,0.561892,0.000000
0.552220,0.000000,0.558514,0.000000
0.538636,0.000000,0.542078,0.000000
0.582914,0.000000,0.586417,0.000000
0.579230,0.000000,0.585068,0.000000
0.542597,0.000000,0.550009,0.000000
0.550044,0.000000,0.556248,0.000000
0.544088,0.000000,0.549324,0.000000
0.516855,0.000000,0.522625,0.000000
0.560851,0.000000,0.567056,0.000000
0.555745,0.000000,0.562222,0.000000
0.564025,0.000000,0.571954,0.000000
0.536588,0.000000,0.543327,0.000000
0.564103,0.000000,0.571898,0.000000
0.548441,0.000000,0.553977,0.000000
0.538603,0.000000,0.543809,0.000000
0.569076,0.000000,0.574832,0.000000
0.541988,0.000000,0.546632,0.000000
0.557298,0.000000,0.562230,0.000000
0.533313,0.000000,0.538339,0.000000
0.567160,0.000000,0.574149,0.000000
0.554057,0.000000,0.560396,0.000000
0.549644,0.000000,0.556825,0.000000
0.544296,0.000000,0.553220,0.000000
0.539643,0.000000,0.546374,0.000000
0.544692,0.000000,0.550930,0.000000
0.549486,0.000000,0.554680,0.000000
0.538930,0.000000,0.545136,0.000000
0.533709,0.000000,0.541556,0.000000
0.544397,0.000000,0.551956,0.000000
0.539649,0.000000,0.545656,0.000000
0.548210,0.000000,0.554261,0.000000
0.538278,0.000000,0.545010,0.000000
0.543769,0.000000,0.550442,0.000000
0.547949,0.000000,0.554403,0.000000
