# S_pear_r,S_pear_p,S_spea_r,S_spea_p
0.189795,0.000000,0.206677,0.000000
0.289409,0.000000,0.287825,0.000000
0.354046,0.000000,0.359415,0.000000
0.483195,0.000000,0.480121,0.000000
0.561698,0.000000,0.559719,0.000000
0.632525,0.000000,0.625091,0.000000
0.638021,0.000000,0.641756,0.000000
0.705858,0.000000,0.703072,0.000000
0.744999,0.000000,0.740857,0.000000
0.742973,0.000000,0.737716,0.000000
0.733193,0.000000,0.735628,0.000000
0.741446,0.000000,0.742468,0.000000
0.766876,0.000000,0.765191,0.000000
0.746989,0.000000,0.752569,0.000000
0.764669,0.000000,0.762290,0.000000
0.771381,0.000000,0.772544,0.000000
0.762012,0.000000,0.782503,0.000000
0.781848,0.000000,0.781898,0.000000
0.800611,0.000000,0.797022,0.000000
0.802887,0.000000,0.806228,0.000000
0.813088,0.000000,0.810163,0.000000
0.799524,0.000000,0.796624,0.000000
0.801374,0.000000,0.808354,0.000000
0.811086,0.000000,0.810062,0.000000
0.812110,0.000000,0.811734,0.000000
0.805968,0.000000,0.805407,0.000000
0.827335,0.000000,0.824190,0.000000
0.821691,0.000000,0.820073,0.000000
0.822309,0.000000,0.821937,0.000000
0.814012,0.000000,0.820104,0.000000
0.832842,0.000000,0.831500,0.000000
0.809118,0.000000,0.815781,0.000000
0.838270,0.000000,0.835575,0.000000
0.826566,0.000000,0.825137,0.000000
0.831536,0.000000,0.828628,0.000000
0.835712,0.000000,0.835968,0.000000
0.831017,0.000000,0.829698,0.000000
0.832301,0.000000,0.833688,0.000000
0.844620,0.000000,0.844585,0.000000
0.839791,0.000000,0.837461,0.000000
0.835828,0.000000,0.835206,0.000000
0.838059,0.000000,0.839044,0.000000
0.837584,0.000000,0.839851,0.000000
0.836556,0.000000,0.835527,0.000000
0.839400,0.000000,0.839426,0.000000
0.833325,0.000000,0.835964,0.000000
0.839501,0.000000,0.840865,0.000000
0.846229,0.000000,0.844557,0.000000
0.848221,0.000000,0.848380,0.000000
0.840108,0.000000,0.838726,0.000000
0.846437,0.000000,0.848340,0.000000
0.843618,0.000000,0.845365,0.000000
0.836661,0.000000,0.835310,0.000000
0.840476,0.000000,0.841098,0.000000
0.839457,0.000000,0.841178,0.000000
0.846584,0.000000,0.846819,0.000000
0.841301,0.000000,0.847450,0.000000
0.847304,0.000000,0.848945,0.000000
0.847222,0.000000,0.847543,0.000000
0.839247,0.000000,0.844217,0.000000
0.848973,0.000000,0.850070,0.000000
0.847302,0.000000,0.848360,0.000000
0.845051,0.000000,0.847082,0.000000
0.844911,0.000000,0.844855,0.000000
0.840778,0.000000,0.844447,0.000000
0.845434,0.000000,0.847044,0.000000
0.844338,0.000000,0.847458,0.000000
0.842796,0.000000,0.843291,0.000000
0.847044,0.000000,0.847950,0.000000
0.841699,0.000000,0.843646,0.000000
0.848204,0.000000,0.849166,0.000000
0.848596,0.000000,0.849150,0.000000
0.841294,0.000000,0.844532,0.000000
0.845367,0.000000,0.845991,0.000000
0.842448,0.000000,0.843451,0.000000
0.842482,0.000000,0.846021,0.000000
0.845655,0.000000,0.847856,0.000000
0.845268,0.000000,0.847230,0.000000
0.842825,0.000000,0.844560,0.000000
0.844061,0.000000,0.845538,0.000000
0.844075,0.000000,0.845357,0.000000
0.842721,0.000000,0.845066,0.000000
0.845445,0.000000,0.846951,0.000000
0.842475,0.000000,0.844191,0.000000
0.843236,0.000000,0.845997,0.000000
0.841696,0.000000,0.843485,0.000000
0.843316,0.000000,0.845432,0.000000
0.840300,0.000000,0.842598,0.000000
0.843138,0.000000,0.845333,0.000000
0.844597,0.000000,0.846293,0.000000
